# frame_skip_agent_A, frame_skip_agent_B, episode, score_A, score_B, reward
1,1,179,6,3,3
1,1,180,3,9,-6
1,1,181,6,8,-2
1,1,182,10,2,8
1,1,183,6,9,-3
1,1,184,4,18,-14
1,1,185,5,4,1
1,1,186,6,3,3
1,1,187,5,3,2
1,1,188,2,2,0
1,1,189,8,7,1
1,1,190,11,2,9
1,1,191,9,9,0
1,1,192,6,12,-6
1,1,193,9,7,2
1,1,194,9,14,-5
1,1,195,1,1,0
1,1,196,4,1,3
1,1,197,4,9,-5
1,1,198,5,11,-6
1,1,199,7,3,4
1,1,200,2,1,1
1,1,201,3,7,-4
1,1,202,0,3,-3
1,1,203,5,2,3
1,1,204,6,3,3
1,1,205,7,3,4
1,1,206,2,10,-8
1,1,207,2,1,1
1,1,208,15,11,4
1,1,209,7,6,1
1,1,210,6,4,2
1,1,211,4,6,-2
1,1,212,2,5,-3
1,1,213,8,3,5
1,1,214,4,14,-10
1,1,215,7,7,0
1,1,216,2,5,-3
1,1,217,10,8,2
1,1,218,6,2,4
1,1,219,2,2,0
1,1,220,11,16,-5
1,1,221,15,4,11
1,1,222,8,4,4
1,1,223,1,3,-2
1,1,224,4,3,1
1,1,225,3,2,1
1,1,226,8,6,2
1,1,227,7,6,1
1,1,228,4,17,-13
1,1,229,2,4,-2
1,1,230,1,0,1
1,1,231,1,0,1
1,1,232,4,4,0
1,1,233,6,8,-2
1,1,234,8,3,5
1,1,235,12,3,9
1,1,236,3,7,-4
1,1,237,5,5,0
1,1,238,1,4,-3
1,1,239,7,12,-5
1,1,240,1,5,-4
1,1,241,6,13,-7
1,1,242,2,8,-6
1,1,243,7,5,2
1,1,244,5,5,0
1,1,245,1,1,0
1,1,246,5,4,1
1,1,247,2,5,-3
1,1,248,5,4,1
1,1,249,2,5,-3
1,1,250,1,0,1
1,1,251,1,2,-1
1,1,252,4,6,-2
1,1,253,8,11,-3
1,1,254,6,4,2
1,1,255,3,4,-1
1,1,256,5,7,-2
1,1,257,3,8,-5
1,1,258,1,9,-8
1,1,259,10,10,0
1,1,260,6,5,1
1,1,261,2,1,1
1,1,262,8,5,3
1,1,263,9,11,-2
1,1,264,4,4,0
1,1,265,3,3,0
1,1,266,6,4,2
1,1,267,3,1,2
1,1,268,7,6,1
1,1,269,10,2,8
1,1,270,2,7,-5
1,1,271,0,0,0
1,1,272,6,6,0
1,1,273,16,9,7
1,1,274,3,5,-2
1,1,275,3,2,1
1,1,276,5,16,-11
1,1,277,5,4,1
1,1,278,2,4,-2
1,1,279,18,12,6
1,1,280,4,9,-5
1,1,281,4,3,1
1,1,282,4,3,1
1,1,283,8,9,-1
1,1,284,5,6,-1
1,1,285,5,7,-2
1,1,286,1,3,-2
1,1,287,4,4,0
1,1,288,6,3,3
1,1,289,1,4,-3
1,1,290,7,4,3
1,1,291,5,8,-3
1,1,292,6,4,2
1,1,293,5,4,1
1,1,294,8,7,1
1,1,295,5,2,3
1,1,296,8,8,0
1,1,297,17,5,12
1,1,298,4,1,3
1,1,299,1,5,-4
1,2,0,0,3,-3
1,2,1,17,13,4
1,2,2,7,7,0
1,2,3,8,4,4
1,2,4,2,10,-8
1,2,5,5,2,3
1,2,6,5,4,1
1,2,7,3,8,-5
1,2,8,3,3,0
1,2,9,3,11,-8
1,2,10,5,3,2
1,2,11,4,7,-3
1,2,12,11,10,1
1,2,13,0,2,-2
1,2,14,7,7,0
1,2,15,13,12,1
1,2,16,11,5,6
1,2,17,4,6,-2
1,2,18,7,6,1
1,2,19,9,11,-2
1,2,20,13,7,6
1,2,21,0,5,-5
1,2,22,6,7,-1
1,2,23,3,12,-9
1,2,24,14,15,-1
1,2,25,5,3,2
1,2,26,20,11,9
1,2,27,3,3,0
1,2,28,6,7,-1
1,2,29,10,11,-1
1,2,30,6,18,-12
1,2,31,9,9,0
1,2,32,13,10,3
1,2,33,10,7,3
1,2,34,7,11,-4
1,2,35,2,2,0
1,2,36,7,10,-3
1,2,37,6,4,2
1,2,38,4,9,-5
1,2,39,2,6,-4
1,2,40,5,8,-3
1,2,41,6,3,3
1,2,42,4,2,2
1,2,43,3,1,2
1,2,44,4,0,4
1,2,45,2,4,-2
1,2,46,12,12,0
1,2,47,3,1,2
1,2,48,7,3,4
1,2,49,3,7,-4
1,2,50,3,3,0
1,2,51,6,12,-6
1,2,52,6,5,1
1,2,53,5,5,0
1,2,54,8,8,0
1,2,55,5,4,1
1,2,56,2,4,-2
1,2,57,3,7,-4
1,2,58,15,8,7
1,2,59,2,3,-1
1,2,60,10,9,1
1,2,61,4,7,-3
1,2,62,11,16,-5
1,2,63,11,18,-7
1,2,64,7,11,-4
1,2,65,4,3,1
1,2,66,4,3,1
1,2,67,6,6,0
1,2,68,1,7,-6
1,2,69,7,6,1
1,2,70,2,5,-3
1,2,71,12,8,4
1,2,72,0,1,-1
1,2,73,4,4,0
1,2,74,7,8,-1
1,2,75,9,13,-4
1,2,76,7,2,5
1,2,77,14,12,2
1,2,78,9,9,0
1,2,79,11,11,0
1,2,80,9,7,2
1,2,81,5,4,1
1,2,82,10,11,-1
1,2,83,8,1,7
1,2,84,7,6,1
1,2,85,4,4,0
1,2,86,18,5,13
1,2,87,6,3,3
1,2,88,4,4,0
1,2,89,6,11,-5
1,2,90,4,4,0
1,2,91,7,12,-5
1,2,92,17,5,12
1,2,93,4,3,1
1,2,94,7,6,1
1,2,95,4,8,-4
1,2,96,5,3,2
1,2,97,6,5,1
1,2,98,4,6,-2
1,2,99,7,9,-2
1,2,100,3,7,-4
1,2,101,5,4,1
1,2,102,1,4,-3
1,2,103,11,6,5
1,2,104,12,13,-1
1,2,105,9,2,7
1,2,106,13,10,3
1,2,107,5,8,-3
1,2,108,9,6,3
1,2,109,3,7,-4
1,2,110,8,11,-3
1,2,111,0,2,-2
1,2,112,16,6,10
1,2,113,7,6,1
1,2,114,4,2,2
1,2,115,7,8,-1
1,2,116,9,8,1
1,2,117,5,7,-2
1,2,118,9,6,3
1,2,119,3,3,0
1,2,120,4,6,-2
1,2,121,4,8,-4
1,2,122,6,6,0
1,2,123,14,7,7
1,2,124,3,17,-14
1,2,125,5,7,-2
1,2,126,0,0,0
1,2,127,5,6,-1
1,2,128,5,8,-3
1,2,129,2,11,-9
1,2,130,4,16,-12
1,2,131,7,4,3
1,2,132,4,3,1
1,2,133,9,3,6
1,2,134,1,1,0
1,2,135,8,13,-5
1,2,136,2,2,0
1,2,137,6,3,3
1,2,138,5,1,4
1,2,139,7,3,4
1,2,140,8,4,4
1,2,141,9,16,-7
1,2,142,12,7,5
1,2,143,3,6,-3
1,2,144,8,4,4
1,2,145,13,6,7
1,2,146,8,13,-5
1,2,147,3,15,-12
1,2,148,5,9,-4
1,2,149,4,17,-13
1,2,150,4,5,-1
1,2,151,5,1,4
1,2,152,3,4,-1
1,2,153,12,8,4
1,2,154,3,3,0
1,2,155,5,4,1
1,2,156,15,2,13
1,2,157,6,9,-3
1,2,158,12,3,9
1,2,159,6,5,1
1,2,160,3,1,2
1,2,161,7,4,3
1,2,162,14,9,5
1,2,163,7,1,6
1,2,164,4,2,2
1,2,165,6,7,-1
1,2,166,5,2,3
1,2,167,6,9,-3
1,2,168,6,3,3
1,2,169,5,4,1
1,2,170,5,5,0
1,2,171,2,4,-2
1,2,172,3,12,-9
1,2,173,6,6,0
1,2,174,0,3,-3
1,2,175,9,2,7
1,2,176,3,7,-4
1,2,177,3,1,2
1,2,178,4,4,0
1,2,179,1,3,-2
1,2,180,4,4,0
1,2,181,14,3,11
1,2,182,5,5,0
1,2,183,5,4,1
1,2,184,8,10,-2
1,2,185,10,17,-7
1,2,186,6,5,1
1,2,187,2,1,1
1,2,188,5,12,-7
1,2,189,15,11,4
1,2,190,5,7,-2
1,2,191,4,9,-5
1,2,192,3,6,-3
1,2,193,13,9,4
1,2,194,6,7,-1
1,2,195,3,4,-1
1,2,196,4,9,-5
1,2,197,11,19,-8
1,2,198,7,16,-9
1,2,199,5,11,-6
1,2,200,6,0,6
1,2,201,4,3,1
1,2,202,6,5,1
1,2,203,11,16,-5
1,2,204,6,3,3
1,2,205,7,11,-4
1,2,206,3,4,-1
1,2,207,3,3,0
1,2,208,1,2,-1
1,2,209,9,18,-9
1,2,210,8,11,-3
1,2,211,7,5,2
1,2,212,6,5,1
1,2,213,5,9,-4
1,2,214,9,4,5
1,2,215,6,12,-6
1,2,216,4,8,-4
1,2,217,3,5,-2
1,2,218,8,5,3
1,2,219,17,6,11
1,2,220,2,4,-2
1,2,221,4,2,2
1,2,222,9,11,-2
1,2,223,5,10,-5
1,2,224,8,7,1
1,2,225,1,2,-1
1,2,226,5,6,-1
1,2,227,2,6,-4
1,2,228,5,6,-1
1,2,229,2,4,-2
1,2,230,8,4,4
1,2,231,3,10,-7
1,2,232,17,16,1
1,2,233,9,13,-4
1,2,234,4,5,-1
1,2,235,14,4,10
1,2,236,8,9,-1
1,2,237,0,9,-9
1,2,238,1,10,-9
1,2,239,4,2,2
1,2,240,8,5,3
1,2,241,13,7,6
1,2,242,5,6,-1
1,2,243,10,8,2
1,2,244,8,4,4
1,2,245,1,4,-3
1,2,246,7,5,2
1,2,247,0,2,-2
1,2,248,7,7,0
1,2,249,7,4,3
1,2,250,9,7,2
1,2,251,7,7,0
1,2,252,11,16,-5
1,2,253,2,0,2
1,2,254,1,4,-3
1,2,255,2,0,2
1,2,256,6,15,-9
1,2,257,3,5,-2
1,2,258,12,10,2
1,2,259,6,5,1
1,2,260,2,8,-6
1,2,261,1,2,-1
1,2,262,6,7,-1
1,2,263,4,3,1
1,2,264,6,3,3
1,2,265,3,10,-7
1,2,266,8,4,4
1,2,267,8,4,4
1,2,268,14,10,4
1,2,269,5,8,-3
1,2,270,2,3,-1
1,2,271,2,6,-4
1,2,272,7,20,-13
1,2,273,12,11,1
1,2,274,8,8,0
1,2,275,2,6,-4
1,2,276,6,6,0
1,2,277,7,5,2
1,2,278,4,9,-5
1,2,279,7,5,2
1,2,280,10,11,-1
1,2,281,15,10,5
1,2,282,13,12,1
1,2,283,2,1,1
1,2,284,16,9,7
1,2,285,2,5,-3
1,2,286,3,9,-6
1,2,287,1,12,-11
1,2,288,8,10,-2
1,2,289,7,1,6
1,2,290,0,4,-4
1,2,291,8,5,3
1,2,292,9,17,-8
1,2,293,5,10,-5
1,2,294,4,6,-2
1,2,295,5,3,2
1,2,296,8,4,4
1,2,297,8,12,-4
1,2,298,8,6,2
1,2,299,15,14,1
1,3,0,15,16,-1
1,3,1,7,4,3
1,3,2,14,6,8
1,3,3,7,14,-7
1,3,4,4,14,-10
1,3,5,6,10,-4
1,3,6,9,2,7
1,3,7,4,11,-7
1,3,8,7,9,-2
1,3,9,3,6,-3
1,3,10,5,4,1
1,3,11,8,9,-1
1,3,12,7,6,1
1,3,13,5,9,-4
1,3,14,4,12,-8
1,3,15,4,3,1
1,3,16,13,5,8
1,3,17,7,13,-6
1,3,18,7,8,-1
1,3,19,7,8,-1
1,3,20,13,25,-12
1,3,21,6,8,-2
1,3,22,3,1,2
1,3,23,9,5,4
1,3,24,8,5,3
1,3,25,9,5,4
1,3,26,3,3,0
1,3,27,14,6,8
1,3,28,2,8,-6
1,3,29,3,4,-1
1,3,30,2,4,-2
1,3,31,2,12,-10
1,3,32,8,1,7
1,3,33,3,3,0
1,3,34,3,4,-1
1,3,35,7,2,5
1,3,36,11,13,-2
1,3,37,9,4,5
1,3,38,8,8,0
1,3,39,2,3,-1
1,3,40,5,4,1
1,3,41,7,8,-1
1,3,42,13,6,7
1,3,43,4,8,-4
1,3,44,14,7,7
1,3,45,8,12,-4
1,3,46,11,12,-1
1,3,47,11,11,0
1,3,48,4,2,2
1,3,49,6,7,-1
1,3,50,11,9,2
1,3,51,8,11,-3
1,3,52,2,7,-5
1,3,53,10,5,5
1,3,54,3,11,-8
1,3,55,14,26,-12
1,3,56,13,4,9
1,3,57,2,3,-1
1,3,58,7,10,-3
1,3,59,7,7,0
1,3,60,7,5,2
1,3,61,5,14,-9
1,3,62,10,17,-7
1,3,63,7,14,-7
1,3,64,10,6,4
1,3,65,21,12,9
1,3,66,8,7,1
1,3,67,2,7,-5
1,3,68,6,6,0
1,3,69,9,12,-3
1,3,70,4,11,-7
1,3,71,4,5,-1
1,3,72,2,3,-1
1,3,73,4,21,-17
1,3,74,8,7,1
1,3,75,5,19,-14
1,3,76,6,6,0
1,3,77,11,6,5
1,3,78,21,21,0
1,3,79,13,11,2
1,3,80,3,2,1
1,3,81,15,16,-1
1,3,82,5,5,0
1,3,83,6,5,1
1,3,84,3,9,-6
1,3,85,7,8,-1
1,3,86,7,8,-1
1,3,87,3,3,0
1,3,88,4,5,-1
1,3,89,7,4,3
1,3,90,15,10,5
1,3,91,8,12,-4
1,3,92,12,15,-3
1,3,93,11,5,6
1,3,94,11,5,6
1,3,95,0,1,-1
1,3,96,9,15,-6
1,3,97,9,15,-6
1,3,98,11,9,2
1,3,99,10,4,6
1,3,100,19,10,9
1,3,101,6,5,1
1,3,102,4,8,-4
1,3,103,4,14,-10
1,3,104,20,29,-9
1,3,105,13,12,1
1,3,106,10,7,3
1,3,107,7,1,6
1,3,108,14,11,3
1,3,109,10,7,3
1,3,110,9,12,-3
1,3,111,12,17,-5
1,3,112,7,5,2
1,3,113,4,5,-1
1,3,114,4,4,0
1,3,115,9,10,-1
1,3,116,4,4,0
1,3,117,2,10,-8
1,3,118,10,1,9
1,3,119,24,11,13
1,3,120,14,22,-8
1,3,121,9,10,-1
1,3,122,7,7,0
1,3,123,5,8,-3
1,3,124,3,9,-6
1,3,125,5,6,-1
1,3,126,3,7,-4
1,3,127,9,9,0
1,3,128,11,8,3
1,3,129,7,11,-4
1,3,130,6,18,-12
1,3,131,16,8,8
1,3,132,12,9,3
1,3,133,4,8,-4
1,3,134,9,6,3
1,3,135,9,10,-1
1,3,136,7,10,-3
1,3,137,9,1,8
1,3,138,9,6,3
1,3,139,9,6,3
1,3,140,3,10,-7
1,3,141,17,11,6
1,3,142,13,10,3
1,3,143,13,14,-1
1,3,144,10,3,7
1,3,145,5,7,-2
1,3,146,11,3,8
1,3,147,2,5,-3
1,3,148,7,5,2
1,3,149,6,13,-7
1,3,150,3,13,-10
1,3,151,26,11,15
1,3,152,10,17,-7
1,3,153,5,4,1
1,3,154,7,7,0
1,3,155,5,15,-10
1,3,156,13,12,1
1,3,157,21,14,7
1,3,158,6,11,-5
1,3,159,0,7,-7
1,3,160,4,3,1
1,3,161,13,14,-1
1,3,162,10,8,2
1,3,163,10,8,2
1,3,164,0,2,-2
1,3,165,18,10,8
1,3,166,3,3,0
1,3,167,3,7,-4
1,3,168,7,12,-5
1,3,169,13,14,-1
1,3,170,8,9,-1
1,3,171,1,5,-4
1,3,172,7,4,3
1,3,173,5,1,4
1,3,174,10,9,1
1,3,175,8,9,-1
1,3,176,3,4,-1
1,3,177,8,7,1
1,3,178,7,6,1
1,3,179,14,7,7
1,3,180,10,6,4
1,3,181,12,8,4
1,3,182,16,26,-10
1,3,183,6,3,3
1,3,184,1,4,-3
1,3,185,11,7,4
1,3,186,12,8,4
1,3,187,11,10,1
1,3,188,12,14,-2
1,3,189,7,5,2
1,3,190,8,14,-6
1,3,191,7,8,-1
1,3,192,3,5,-2
1,3,193,4,1,3
1,3,194,1,1,0
1,3,195,9,2,7
1,3,196,4,7,-3
1,3,197,3,12,-9
1,3,198,6,4,2
1,3,199,5,5,0
1,3,200,5,6,-1
1,3,201,9,6,3
1,3,202,13,13,0
1,3,203,4,6,-2
1,3,204,14,12,2
1,3,205,5,14,-9
1,3,206,5,5,0
1,3,207,8,7,1
1,3,208,1,1,0
1,3,209,7,9,-2
1,3,210,6,4,2
1,3,211,1,3,-2
1,3,212,20,27,-7
1,3,213,13,13,0
1,3,214,7,5,2
1,3,215,4,8,-4
1,3,216,8,4,4
1,3,217,6,8,-2
1,3,218,4,11,-7
1,3,219,4,6,-2
1,3,220,9,15,-6
1,3,221,8,4,4
1,3,222,10,16,-6
1,3,223,4,5,-1
1,3,224,4,1,3
1,3,225,10,6,4
1,3,226,5,22,-17
1,3,227,16,5,11
1,3,228,7,10,-3
1,3,229,11,10,1
1,3,230,12,6,6
1,3,231,14,7,7
1,3,232,5,4,1
1,3,233,16,13,3
1,3,234,10,9,1
1,3,235,13,5,8
1,3,236,3,3,0
1,3,237,4,12,-8
1,3,238,3,6,-3
1,3,239,13,9,4
1,3,240,8,6,2
1,3,241,0,1,-1
1,3,242,5,20,-15
1,3,243,7,7,0
1,3,244,4,7,-3
1,3,245,4,3,1
1,3,246,4,8,-4
1,3,247,8,6,2
1,3,248,12,4,8
1,3,249,8,17,-9
1,3,250,2,5,-3
1,3,251,2,7,-5
1,3,252,7,9,-2
1,3,253,7,6,1
1,3,254,15,16,-1
1,3,255,8,0,8
1,3,256,12,3,9
1,3,257,6,7,-1
1,3,258,11,6,5
1,3,259,17,9,8
1,3,260,3,3,0
1,3,261,6,11,-5
1,3,262,5,7,-2
1,3,263,2,3,-1
1,3,264,1,1,0
1,3,265,6,8,-2
1,3,266,12,13,-1
1,3,267,7,9,-2
1,3,268,6,4,2
1,3,269,7,7,0
1,3,270,2,12,-10
1,3,271,13,6,7
1,3,272,1,7,-6
1,3,273,6,7,-1
1,3,274,8,12,-4
1,3,275,8,10,-2
1,3,276,7,2,5
1,3,277,8,12,-4
1,3,278,9,4,5
1,3,279,4,6,-2
1,3,280,7,15,-8
1,3,281,3,7,-4
1,3,282,6,8,-2
1,3,283,10,4,6
1,3,284,6,13,-7
1,3,285,10,9,1
1,3,286,9,5,4
1,3,287,6,6,0
1,3,288,4,7,-3
1,3,289,7,8,-1
1,3,290,5,2,3
1,3,291,0,6,-6
1,3,292,6,5,1
1,3,293,10,6,4
1,3,294,3,15,-12
1,3,295,7,21,-14
1,3,296,7,1,6
1,3,297,5,4,1
1,3,298,2,6,-4
1,3,299,8,15,-7
1,4,0,9,6,3
1,4,1,0,6,-6
1,4,2,17,16,1
1,4,3,10,4,6
1,4,4,5,7,-2
1,4,5,4,3,1
1,4,6,2,3,-1
1,4,7,14,7,7
1,4,8,2,5,-3
1,4,9,6,5,1
1,4,10,7,5,2
1,4,11,7,17,-10
1,4,12,11,9,2
1,4,13,11,8,3
1,4,14,5,4,1
1,4,15,8,6,2
1,4,16,15,11,4
1,4,17,8,2,6
1,4,18,13,5,8
1,4,19,15,7,8
1,4,20,9,6,3
1,4,21,12,8,4
1,4,22,15,12,3
1,4,23,8,11,-3
1,4,24,7,11,-4
1,4,25,2,2,0
1,4,26,3,2,1
1,4,27,21,8,13
1,4,28,13,6,7
1,4,29,9,11,-2
1,4,30,10,10,0
1,4,31,10,6,4
1,4,32,3,2,1
1,4,33,5,5,0
1,4,34,4,5,-1
1,4,35,6,4,2
1,4,36,4,5,-1
1,4,37,10,14,-4
1,4,38,2,6,-4
1,4,39,6,2,4
1,4,40,12,11,1
1,4,41,8,6,2
1,4,42,18,16,2
1,4,43,7,13,-6
1,4,44,22,16,6
1,4,45,6,5,1
1,4,46,7,10,-3
1,4,47,2,3,-1
1,4,48,9,8,1
1,4,49,11,7,4
1,4,50,1,3,-2
1,4,51,9,8,1
1,4,52,6,7,-1
1,4,53,9,18,-9
1,4,54,3,4,-1
1,4,55,4,18,-14
1,4,56,12,3,9
1,4,57,16,6,10
1,4,58,7,8,-1
1,4,59,17,13,4
1,4,60,10,9,1
1,4,61,1,8,-7
1,4,62,12,14,-2
1,4,63,11,10,1
1,4,64,14,8,6
1,4,65,3,2,1
1,4,66,21,5,16
1,4,67,11,6,5
1,4,68,9,16,-7
1,4,69,6,7,-1
1,4,70,8,14,-6
1,4,71,4,5,-1
1,4,72,10,2,8
1,4,73,7,8,-1
1,4,74,6,8,-2
1,4,75,8,8,0
1,4,76,12,5,7
1,4,77,5,7,-2
1,4,78,11,7,4
1,4,79,14,10,4
1,4,80,7,12,-5
1,4,81,9,9,0
1,4,82,11,9,2
1,4,83,3,6,-3
1,4,84,21,2,19
1,4,85,7,5,2
1,4,86,12,9,3
1,4,87,8,2,6
1,4,88,4,5,-1
1,4,89,11,15,-4
1,4,90,17,10,7
1,4,91,4,7,-3
1,4,92,3,4,-1
1,4,93,9,2,7
1,4,94,6,9,-3
1,4,95,10,8,2
1,4,96,8,23,-15
1,4,97,4,7,-3
1,4,98,2,4,-2
1,4,99,8,3,5
1,4,100,15,9,6
1,4,101,9,7,2
1,4,102,15,14,1
1,4,103,9,6,3
1,4,104,17,5,12
1,4,105,14,5,9
1,4,106,11,10,1
1,4,107,6,5,1
1,4,108,11,16,-5
1,4,109,2,7,-5
1,4,110,6,1,5
1,4,111,1,3,-2
1,4,112,4,4,0
1,4,113,0,7,-7
1,4,114,5,14,-9
1,4,115,6,10,-4
1,4,116,15,16,-1
1,4,117,18,11,7
1,4,118,3,5,-2
1,4,119,9,7,2
1,4,120,12,14,-2
1,4,121,5,12,-7
1,4,122,9,7,2
1,4,123,3,11,-8
1,4,124,13,17,-4
1,4,125,9,7,2
1,4,126,3,12,-9
1,4,127,9,4,5
1,4,128,14,13,1
1,4,129,15,7,8
1,4,130,7,12,-5
1,4,131,8,7,1
1,4,132,5,7,-2
1,4,133,20,7,13
1,4,134,3,4,-1
1,4,135,12,9,3
1,4,136,6,1,5
1,4,137,15,7,8
1,4,138,8,13,-5
1,4,139,15,13,2
1,4,140,9,9,0
1,4,141,1,0,1
1,4,142,5,4,1
1,4,143,8,10,-2
1,4,144,5,12,-7
1,4,145,5,8,-3
1,4,146,3,10,-7
1,4,147,8,10,-2
1,4,148,2,2,0
1,4,149,12,9,3
1,4,150,13,6,7
1,4,151,3,3,0
1,4,152,8,15,-7
1,4,153,8,10,-2
1,4,154,4,13,-9
1,4,155,8,6,2
1,4,156,13,8,5
1,4,157,5,11,-6
1,4,158,11,25,-14
1,4,159,8,3,5
1,4,160,13,15,-2
1,4,161,11,19,-8
1,4,162,9,15,-6
1,4,163,10,4,6
1,4,164,9,7,2
1,4,165,18,8,10
1,4,166,1,8,-7
1,4,167,11,7,4
1,4,168,3,3,0
1,4,169,4,9,-5
1,4,170,13,5,8
1,4,171,17,14,3
1,4,172,8,7,1
1,4,173,4,5,-1
1,4,174,14,10,4
1,4,175,6,20,-14
1,4,176,3,8,-5
1,4,177,14,11,3
1,4,178,10,8,2
1,4,179,5,15,-10
1,4,180,9,8,1
1,4,181,9,11,-2
1,4,182,3,4,-1
1,4,183,18,10,8
1,4,184,8,6,2
1,4,185,16,5,11
1,4,186,8,12,-4
1,4,187,4,3,1
1,4,188,7,7,0
1,4,189,9,15,-6
1,4,190,13,7,6
1,4,191,10,15,-5
1,4,192,8,8,0
1,4,193,5,9,-4
1,4,194,8,5,3
1,4,195,7,4,3
1,4,196,12,10,2
1,4,197,18,11,7
1,4,198,3,13,-10
1,4,199,13,12,1
1,4,200,14,11,3
1,4,201,4,0,4
1,4,202,8,3,5
1,4,203,5,8,-3
1,4,204,6,8,-2
1,4,205,33,14,19
1,4,206,3,6,-3
1,4,207,11,6,5
1,4,208,1,3,-2
1,4,209,16,8,8
1,4,210,9,10,-1
1,4,211,12,12,0
1,4,212,5,15,-10
1,4,213,8,11,-3
1,4,214,11,15,-4
1,4,215,10,5,5
1,4,216,17,18,-1
