# frame_skip_agent_A, frame_skip_agent_B, episode, score_A, score_B, reward
6,1,181,15,22,-7
6,1,182,2,5,-3
6,1,183,0,0,0
6,1,184,4,8,-4
6,1,185,3,6,-3
6,1,186,7,10,-3
6,1,187,11,9,2
6,1,188,4,16,-12
6,1,189,13,8,5
6,1,190,7,6,1
6,1,191,5,4,1
6,1,192,14,22,-8
6,1,193,6,9,-3
6,1,194,11,13,-2
6,1,195,2,14,-12
6,1,196,14,13,1
6,1,197,4,8,-4
6,1,198,10,9,1
6,1,199,11,11,0
6,1,200,10,12,-2
6,1,201,18,9,9
6,1,202,14,34,-20
6,1,203,5,9,-4
6,1,204,11,13,-2
6,1,205,1,11,-10
6,1,206,11,17,-6
6,1,207,12,19,-7
6,1,208,14,17,-3
6,1,209,11,10,1
6,1,210,8,10,-2
6,1,211,4,8,-4
6,1,212,6,9,-3
6,1,213,17,10,7
6,1,214,4,9,-5
6,1,215,5,11,-6
6,1,216,8,18,-10
6,1,217,8,8,0
6,1,218,16,9,7
6,1,219,9,14,-5
6,1,220,11,11,0
6,1,221,7,23,-16
6,1,222,5,9,-4
6,1,223,11,21,-10
6,1,224,7,11,-4
6,1,225,12,8,4
6,1,226,11,11,0
6,1,227,5,8,-3
6,1,228,15,27,-12
6,1,229,5,7,-2
6,1,230,12,14,-2
6,1,231,7,16,-9
6,1,232,16,21,-5
6,1,233,4,7,-3
6,1,234,5,4,1
6,1,235,3,5,-2
6,1,236,5,4,1
6,1,237,5,13,-8
6,1,238,8,14,-6
6,1,239,9,3,6
6,1,240,6,11,-5
6,1,241,7,7,0
6,1,242,4,5,-1
6,1,243,8,15,-7
6,1,244,7,6,1
6,1,245,12,12,0
6,1,246,17,17,0
6,1,247,10,5,5
6,1,248,14,20,-6
6,1,249,2,4,-2
6,1,250,4,2,2
6,1,251,13,7,6
6,1,252,12,20,-8
6,1,253,4,11,-7
6,1,254,9,12,-3
6,1,255,2,2,0
6,1,256,11,10,1
6,1,257,4,0,4
6,1,258,5,7,-2
6,1,259,5,12,-7
6,1,260,6,4,2
6,1,261,5,6,-1
6,1,262,9,3,6
6,1,263,13,9,4
6,1,264,8,12,-4
6,1,265,1,7,-6
6,1,266,14,14,0
6,1,267,8,20,-12
6,1,268,4,10,-6
6,1,269,7,15,-8
6,1,270,11,15,-4
6,1,271,6,6,0
6,1,272,6,20,-14
6,1,273,9,12,-3
6,1,274,12,20,-8
6,1,275,2,7,-5
6,1,276,9,19,-10
6,1,277,10,12,-2
6,1,278,10,12,-2
6,1,279,16,16,0
6,1,280,1,10,-9
6,1,281,4,9,-5
6,1,282,10,8,2
6,1,283,11,12,-1
6,1,284,24,16,8
6,1,285,0,0,0
6,1,286,8,8,0
6,1,287,11,10,1
6,1,288,2,5,-3
6,1,289,8,19,-11
6,1,290,6,13,-7
6,1,291,13,8,5
6,1,292,13,10,3
6,1,293,11,8,3
6,1,294,9,9,0
6,1,295,7,9,-2
6,1,296,7,14,-7
6,1,297,9,13,-4
6,1,298,6,10,-4
6,1,299,11,13,-2
6,2,0,13,17,-4
6,2,1,10,7,3
6,2,2,9,11,-2
6,2,3,20,2,18
6,2,4,8,13,-5
6,2,5,13,4,9
6,2,6,7,10,-3
6,2,7,4,12,-8
6,2,8,5,11,-6
6,2,9,6,7,-1
6,2,10,11,15,-4
6,2,11,5,18,-13
6,2,12,13,10,3
6,2,13,16,9,7
6,2,14,7,20,-13
6,2,15,13,19,-6
6,2,16,6,10,-4
6,2,17,11,14,-3
6,2,18,10,13,-3
6,2,19,26,14,12
6,2,20,13,21,-8
6,2,21,8,16,-8
6,2,22,14,11,3
6,2,23,13,20,-7
6,2,24,5,18,-13
6,2,25,4,10,-6
6,2,26,22,14,8
6,2,27,15,15,0
6,2,28,6,10,-4
6,2,29,8,5,3
6,2,30,9,10,-1
6,2,31,9,11,-2
6,2,32,13,12,1
6,2,33,15,21,-6
6,2,34,9,21,-12
6,2,35,21,13,8
6,2,36,6,4,2
6,2,37,8,10,-2
6,2,38,7,9,-2
6,2,39,16,10,6
6,2,40,5,4,1
6,2,41,5,10,-5
6,2,42,18,12,6
6,2,43,5,7,-2
6,2,44,9,7,2
6,2,45,6,11,-5
6,2,46,11,15,-4
6,2,47,10,18,-8
6,2,48,4,10,-6
6,2,49,9,9,0
6,2,50,6,9,-3
6,2,51,11,9,2
6,2,52,6,9,-3
6,2,53,8,20,-12
6,2,54,5,13,-8
6,2,55,18,12,6
6,2,56,6,3,3
6,2,57,16,14,2
6,2,58,6,12,-6
6,2,59,10,11,-1
6,2,60,7,12,-5
6,2,61,12,8,4
6,2,62,10,9,1
6,2,63,8,12,-4
6,2,64,9,15,-6
6,2,65,27,23,4
6,2,66,3,11,-8
6,2,67,9,9,0
6,2,68,7,13,-6
6,2,69,8,4,4
6,2,70,2,7,-5
6,2,71,9,14,-5
6,2,72,7,14,-7
6,2,73,13,8,5
6,2,74,15,9,6
6,2,75,12,14,-2
6,2,76,6,12,-6
6,2,77,10,15,-5
6,2,78,2,14,-12
6,2,79,2,3,-1
6,2,80,4,12,-8
6,2,81,10,11,-1
6,2,82,6,18,-12
6,2,83,16,3,13
6,2,84,14,12,2
6,2,85,14,7,7
6,2,86,16,8,8
6,2,87,15,15,0
6,2,88,6,15,-9
6,2,89,10,15,-5
6,2,90,21,11,10
6,2,91,19,16,3
6,2,92,20,20,0
6,2,93,10,15,-5
6,2,94,7,12,-5
6,2,95,4,2,2
6,2,96,11,21,-10
6,2,97,2,16,-14
6,2,98,13,6,7
6,2,99,10,15,-5
6,2,100,26,7,19
6,2,101,15,9,6
6,2,102,4,6,-2
6,2,103,10,7,3
6,2,104,14,13,1
6,2,105,9,14,-5
6,2,106,5,7,-2
6,2,107,7,7,0
6,2,108,10,1,9
6,2,109,13,15,-2
6,2,110,11,12,-1
6,2,111,9,13,-4
6,2,112,5,4,1
6,2,113,9,19,-10
6,2,114,5,10,-5
6,2,115,8,16,-8
6,2,116,13,22,-9
6,2,117,14,14,0
6,2,118,6,7,-1
6,2,119,5,18,-13
6,2,120,14,11,3
6,2,121,6,14,-8
6,2,122,15,9,6
6,2,123,11,21,-10
6,2,124,7,20,-13
6,2,125,16,9,7
6,2,126,16,16,0
6,2,127,5,3,2
6,2,128,14,15,-1
6,2,129,11,23,-12
6,2,130,7,14,-7
6,2,131,11,12,-1
6,2,132,6,2,4
6,2,133,13,9,4
6,2,134,12,8,4
6,2,135,4,3,1
6,2,136,13,9,4
6,2,137,18,6,12
6,2,138,8,14,-6
6,2,139,10,10,0
6,2,140,7,11,-4
6,2,141,28,14,14
6,2,142,9,3,6
6,2,143,5,12,-7
6,2,144,12,8,4
6,2,145,16,10,6
6,2,146,6,3,3
6,2,147,14,8,6
6,2,148,11,23,-12
6,2,149,5,11,-6
6,2,150,13,18,-5
6,2,151,7,13,-6
6,2,152,10,21,-11
6,2,153,7,18,-11
6,2,154,11,8,3
6,2,155,4,16,-12
6,2,156,4,10,-6
6,2,157,7,7,0
6,2,158,9,11,-2
6,2,159,21,19,2
6,2,160,10,5,5
6,2,161,6,5,1
6,2,162,11,7,4
6,2,163,4,8,-4
6,2,164,7,7,0
6,2,165,8,18,-10
6,2,166,10,16,-6
6,2,167,12,22,-10
6,2,168,14,16,-2
6,2,169,3,9,-6
6,2,170,2,5,-3
6,2,171,2,5,-3
6,2,172,19,21,-2
6,2,173,5,4,1
6,2,174,11,10,1
6,2,175,5,7,-2
6,2,176,10,6,4
6,2,177,5,11,-6
6,2,178,16,13,3
6,2,179,12,19,-7
6,2,180,8,14,-6
6,2,181,5,7,-2
6,2,182,3,9,-6
6,2,183,14,5,9
6,2,184,17,10,7
6,2,185,7,8,-1
6,2,186,16,17,-1
6,2,187,17,15,2
6,2,188,16,13,3
6,2,189,5,7,-2
6,2,190,13,10,3
6,2,191,14,17,-3
6,2,192,12,18,-6
6,2,193,16,17,-1
6,2,194,7,9,-2
6,2,195,6,4,2
6,2,196,14,10,4
6,2,197,4,7,-3
6,2,198,6,10,-4
6,2,199,7,11,-4
6,2,200,8,11,-3
6,2,201,17,11,6
6,2,202,8,14,-6
6,2,203,9,14,-5
6,2,204,8,18,-10
6,2,205,5,15,-10
6,2,206,13,17,-4
6,2,207,7,11,-4
6,2,208,14,14,0
6,2,209,9,12,-3
6,2,210,8,9,-1
6,2,211,3,3,0
6,2,212,12,14,-2
6,2,213,3,6,-3
6,2,214,3,15,-12
6,2,215,6,12,-6
6,2,216,5,7,-2
6,2,217,12,16,-4
6,2,218,16,16,0
6,2,219,13,15,-2
6,2,220,15,19,-4
6,2,221,10,15,-5
6,2,222,8,9,-1
6,2,223,2,9,-7
6,2,224,12,10,2
6,2,225,5,12,-7
6,2,226,3,11,-8
6,2,227,12,17,-5
6,2,228,5,6,-1
6,2,229,10,5,5
6,2,230,14,26,-12
6,2,231,8,16,-8
6,2,232,11,10,1
6,2,233,13,15,-2
6,2,234,11,10,1
6,2,235,14,11,3
6,2,236,12,13,-1
6,2,237,7,8,-1
6,2,238,7,9,-2
6,2,239,7,4,3
6,2,240,22,15,7
6,2,241,7,10,-3
6,2,242,7,11,-4
6,2,243,5,8,-3
6,2,244,13,16,-3
6,2,245,9,2,7
6,2,246,20,18,2
6,2,247,11,13,-2
6,2,248,13,14,-1
6,2,249,5,14,-9
6,2,250,9,5,4
6,2,251,10,21,-11
6,2,252,9,18,-9
6,2,253,8,4,4
6,2,254,12,10,2
6,2,255,10,9,1
6,2,256,5,20,-15
6,2,257,9,10,-1
6,2,258,16,14,2
6,2,259,13,15,-2
6,2,260,13,8,5
6,2,261,13,11,2
6,2,262,20,5,15
6,2,263,19,7,12
6,2,264,7,18,-11
6,2,265,19,13,6
6,2,266,12,13,-1
6,2,267,19,8,11
6,2,268,3,3,0
6,2,269,8,11,-3
6,2,270,16,15,1
6,2,271,20,16,4
6,2,272,12,17,-5
6,2,273,16,7,9
6,2,274,4,3,1
6,2,275,6,19,-13
6,2,276,23,7,16
6,2,277,4,5,-1
6,2,278,23,20,3
6,2,279,5,8,-3
6,2,280,13,15,-2
6,2,281,13,11,2
6,2,282,21,18,3
6,2,283,3,44,-41
6,2,284,13,11,2
6,2,285,9,9,0
6,2,286,2,12,-10
6,2,287,11,12,-1
6,2,288,7,15,-8
6,2,289,16,19,-3
6,2,290,9,18,-9
6,2,291,6,20,-14
6,2,292,2,4,-2
6,2,293,20,23,-3
6,2,294,11,14,-3
6,2,295,12,15,-3
6,2,296,14,14,0
6,2,297,17,12,5
6,2,298,8,19,-11
6,2,299,10,3,7
6,3,0,16,17,-1
6,3,1,14,21,-7
6,3,2,10,24,-14
6,3,3,19,12,7
6,3,4,8,8,0
6,3,5,8,13,-5
6,3,6,15,13,2
6,3,7,14,13,1
6,3,8,10,10,0
6,3,9,9,16,-7
6,3,10,17,24,-7
6,3,11,7,27,-20
6,3,12,11,15,-4
6,3,13,11,12,-1
6,3,14,8,20,-12
6,3,15,7,11,-4
6,3,16,8,15,-7
6,3,17,0,2,-2
6,3,18,17,18,-1
6,3,19,13,17,-4
6,3,20,7,6,1
6,3,21,11,9,2
6,3,22,15,6,9
6,3,23,14,8,6
6,3,24,8,12,-4
6,3,25,6,11,-5
6,3,26,8,15,-7
6,3,27,12,17,-5
6,3,28,9,15,-6
6,3,29,11,6,5
6,3,30,12,8,4
6,3,31,17,15,2
6,3,32,8,10,-2
6,3,33,30,23,7
6,3,34,10,19,-9
6,3,35,2,5,-3
6,3,36,3,8,-5
6,3,37,13,14,-1
6,3,38,23,10,13
6,3,39,13,23,-10
6,3,40,8,9,-1
6,3,41,18,14,4
6,3,42,13,22,-9
6,3,43,7,18,-11
6,3,44,8,29,-21
6,3,45,10,4,6
6,3,46,17,16,1
6,3,47,6,11,-5
6,3,48,14,16,-2
6,3,49,13,11,2
6,3,50,4,5,-1
6,3,51,9,10,-1
6,3,52,15,11,4
6,3,53,8,21,-13
6,3,54,5,14,-9
6,3,55,6,21,-15
6,3,56,9,18,-9
6,3,57,1,7,-6
6,3,58,12,26,-14
6,3,59,4,16,-12
6,3,60,11,15,-4
6,3,61,19,35,-16
6,3,62,11,20,-9
6,3,63,9,13,-4
6,3,64,10,13,-3
6,3,65,17,22,-5
6,3,66,18,12,6
6,3,67,6,14,-8
6,3,68,4,16,-12
6,3,69,5,14,-9
6,3,70,5,18,-13
6,3,71,5,7,-2
6,3,72,14,13,1
6,3,73,12,14,-2
6,3,74,9,4,5
6,3,75,4,8,-4
6,3,76,17,14,3
6,3,77,14,14,0
6,3,78,15,11,4
6,3,79,15,6,9
6,3,80,13,17,-4
6,3,81,11,18,-7
6,3,82,12,19,-7
6,3,83,17,12,5
6,3,84,12,10,2
6,3,85,9,12,-3
6,3,86,13,13,0
6,3,87,15,20,-5
6,3,88,8,11,-3
6,3,89,10,14,-4
6,3,90,18,8,10
6,3,91,9,5,4
6,3,92,6,10,-4
6,3,93,9,15,-6
6,3,94,7,10,-3
6,3,95,16,17,-1
6,3,96,15,18,-3
6,3,97,12,16,-4
6,3,98,19,12,7
6,3,99,11,7,4
6,3,100,10,27,-17
6,3,101,15,14,1
6,3,102,12,24,-12
6,3,103,23,23,0
6,3,104,5,6,-1
6,3,105,10,10,0
6,3,106,10,14,-4
6,3,107,7,11,-4
6,3,108,13,2,11
6,3,109,14,16,-2
6,3,110,3,10,-7
6,3,111,19,18,1
6,3,112,5,19,-14
6,3,113,5,7,-2
6,3,114,8,18,-10
6,3,115,20,20,0
6,3,116,10,8,2
6,3,117,13,23,-10
6,3,118,8,20,-12
6,3,119,17,15,2
6,3,120,17,9,8
6,3,121,7,6,1
6,3,122,9,20,-11
6,3,123,4,8,-4
6,3,124,8,15,-7
6,3,125,6,9,-3
6,3,126,6,15,-9
6,3,127,4,6,-2
6,3,128,4,14,-10
6,3,129,10,18,-8
6,3,130,16,19,-3
6,3,131,14,10,4
6,3,132,20,18,2
6,3,133,9,7,2
6,3,134,7,5,2
6,3,135,10,8,2
6,3,136,20,16,4
6,3,137,8,8,0
6,3,138,7,9,-2
6,3,139,5,17,-12
6,3,140,8,10,-2
6,3,141,7,18,-11
6,3,142,9,7,2
6,3,143,10,9,1
6,3,144,9,11,-2
6,3,145,4,14,-10
6,3,146,4,28,-24
6,3,147,12,17,-5
6,3,148,18,16,2
6,3,149,1,6,-5
6,3,150,2,10,-8
6,3,151,7,10,-3
6,3,152,9,9,0
6,3,153,9,8,1
6,3,154,17,12,5
6,3,155,11,14,-3
6,3,156,15,17,-2
6,3,157,12,20,-8
6,3,158,12,16,-4
6,3,159,14,10,4
6,3,160,6,19,-13
6,3,161,22,20,2
6,3,162,4,3,1
6,3,163,5,12,-7
6,3,164,14,12,2
6,3,165,7,15,-8
6,3,166,21,9,12
6,3,167,21,5,16
6,3,168,6,10,-4
6,3,169,12,6,6
6,3,170,13,15,-2
6,3,171,12,12,0
6,3,172,9,9,0
6,3,173,13,18,-5
6,3,174,14,12,2
6,3,175,6,7,-1
6,3,176,9,14,-5
6,3,177,15,15,0
6,3,178,8,11,-3
6,3,179,24,13,11
6,3,180,15,10,5
6,3,181,14,22,-8
6,3,182,9,17,-8
6,3,183,0,2,-2
6,3,184,6,15,-9
6,3,185,26,17,9
6,3,186,8,19,-11
6,3,187,17,7,10
6,3,188,9,8,1
6,3,189,18,5,13
6,3,190,4,20,-16
6,3,191,10,19,-9
6,3,192,5,15,-10
6,3,193,8,19,-11
6,3,194,9,15,-6
6,3,195,5,19,-14
6,3,196,11,17,-6
6,3,197,11,10,1
6,3,198,4,1,3
6,3,199,5,9,-4
6,3,200,12,24,-12
6,3,201,16,16,0
6,3,202,5,9,-4
6,3,203,2,16,-14
6,3,204,17,12,5
6,3,205,8,21,-13
6,3,206,12,14,-2
6,3,207,24,20,4
6,3,208,8,19,-11
6,3,209,7,12,-5
6,3,210,8,14,-6
6,3,211,17,13,4
6,3,212,2,6,-4
6,3,213,8,17,-9
6,3,214,11,14,-3
6,3,215,18,17,1
6,3,216,11,18,-7
6,3,217,2,2,0
6,3,218,4,7,-3
6,3,219,17,14,3
6,3,220,9,11,-2
6,3,221,16,15,1
6,3,222,17,13,4
6,3,223,3,12,-9
6,3,224,4,10,-6
6,3,225,6,2,4
6,3,226,10,11,-1
6,3,227,20,18,2
6,3,228,11,12,-1
6,3,229,15,13,2
6,3,230,10,18,-8
6,3,231,26,28,-2
6,3,232,12,25,-13
6,3,233,17,13,4
6,3,234,5,13,-8
6,3,235,15,14,1
6,3,236,13,8,5
6,3,237,10,14,-4
6,3,238,2,9,-7
6,3,239,17,10,7
6,3,240,16,3,13
6,3,241,6,9,-3
6,3,242,3,1,2
6,3,243,18,18,0
6,3,244,3,8,-5
6,3,245,11,10,1
6,3,246,10,7,3
6,3,247,19,17,2
6,3,248,6,12,-6
6,3,249,13,15,-2
6,3,250,12,11,1
6,3,251,8,8,0
6,3,252,9,19,-10
6,3,253,13,15,-2
6,3,254,16,12,4
6,3,255,7,13,-6
6,3,256,7,6,1
6,3,257,10,22,-12
6,3,258,9,10,-1
6,3,259,7,7,0
6,3,260,13,5,8
6,3,261,19,17,2
6,3,262,4,6,-2
6,3,263,9,17,-8
6,3,264,10,12,-2
6,3,265,17,17,0
6,3,266,17,18,-1
6,3,267,16,17,-1
6,3,268,8,9,-1
6,3,269,6,17,-11
6,3,270,9,12,-3
6,3,271,7,8,-1
6,3,272,14,14,0
6,3,273,6,4,2
6,3,274,8,15,-7
6,3,275,4,10,-6
6,3,276,12,17,-5
6,3,277,8,6,2
6,3,278,10,17,-7
6,3,279,11,10,1
6,3,280,16,20,-4
6,3,281,15,25,-10
6,3,282,10,18,-8
6,3,283,17,4,13
6,3,284,28,10,18
6,3,285,14,12,2
6,3,286,8,20,-12
6,3,287,10,17,-7
6,3,288,6,15,-9
6,3,289,13,32,-19
6,3,290,14,20,-6
6,3,291,10,14,-4
6,3,292,7,8,-1
6,3,293,12,16,-4
6,3,294,13,12,1
6,3,295,3,11,-8
6,3,296,16,5,11
6,3,297,11,11,0
6,3,298,8,14,-6
6,3,299,15,23,-8
6,4,0,9,15,-6
6,4,1,11,12,-1
6,4,2,13,9,4
6,4,3,10,16,-6
6,4,4,13,8,5
6,4,5,13,10,3
6,4,6,11,28,-17
6,4,7,6,2,4
6,4,8,19,18,1
6,4,9,28,11,17
6,4,10,16,7,9
6,4,11,11,11,0
6,4,12,4,11,-7
6,4,13,5,20,-15
6,4,14,11,3,8
6,4,15,10,28,-18
6,4,16,6,8,-2
6,4,17,2,4,-2
6,4,18,11,15,-4
6,4,19,16,19,-3
6,4,20,18,20,-2
6,4,21,10,7,3
6,4,22,9,18,-9
6,4,23,13,25,-12
6,4,24,7,12,-5
6,4,25,16,12,4
6,4,26,17,11,6
6,4,27,10,22,-12
6,4,28,19,16,3
6,4,29,14,4,10
6,4,30,2,11,-9
6,4,31,5,8,-3
6,4,32,13,8,5
6,4,33,16,14,2
6,4,34,14,15,-1
6,4,35,8,17,-9
6,4,36,14,12,2
6,4,37,25,20,5
6,4,38,15,14,1
6,4,39,11,23,-12
6,4,40,15,20,-5
6,4,41,9,7,2
6,4,42,17,9,8
6,4,43,22,10,12
6,4,44,5,11,-6
6,4,45,10,18,-8
6,4,46,8,16,-8
6,4,47,7,15,-8
6,4,48,22,37,-15
6,4,49,14,15,-1
6,4,50,10,17,-7
6,4,51,9,12,-3
6,4,52,5,5,0
6,4,53,12,11,1
6,4,54,9,7,2
6,4,55,26,16,10
6,4,56,15,37,-22
6,4,57,14,11,3
6,4,58,5,9,-4
6,4,59,7,13,-6
6,4,60,15,9,6
6,4,61,10,3,7
6,4,62,11,15,-4
6,4,63,16,11,5
6,4,64,10,15,-5
6,4,65,27,18,9
6,4,66,5,20,-15
6,4,67,17,12,5
6,4,68,19,14,5
6,4,69,13,11,2
6,4,70,7,9,-2
6,4,71,11,12,-1
6,4,72,11,17,-6
6,4,73,8,10,-2
6,4,74,13,16,-3
6,4,75,15,25,-10
6,4,76,9,11,-2
6,4,77,4,5,-1
6,4,78,14,17,-3
6,4,79,17,15,2
6,4,80,12,19,-7
6,4,81,13,26,-13
6,4,82,14,12,2
6,4,83,5,11,-6
6,4,84,9,5,4
6,4,85,11,10,1
6,4,86,20,23,-3
6,4,87,7,8,-1
6,4,88,5,9,-4
6,4,89,7,13,-6
6,4,90,16,17,-1
6,4,91,13,16,-3
6,4,92,10,14,-4
6,4,93,17,13,4
6,4,94,8,23,-15
6,4,95,21,19,2
6,4,96,10,6,4
6,4,97,22,20,2
6,4,98,14,26,-12
6,4,99,15,18,-3
6,4,100,13,15,-2
6,4,101,10,13,-3
6,4,102,13,17,-4
6,4,103,3,10,-7
6,4,104,10,18,-8
6,4,105,7,8,-1
6,4,106,11,15,-4
6,4,107,11,11,0
6,4,108,11,11,0
6,4,109,5,6,-1
6,4,110,19,11,8
6,4,111,3,5,-2
6,4,112,11,14,-3
6,4,113,4,5,-1
6,4,114,7,13,-6
6,4,115,7,10,-3
6,4,116,8,3,5
6,4,117,10,12,-2
6,4,118,12,22,-10
6,4,119,8,11,-3
6,4,120,8,8,0
6,4,121,19,16,3
6,4,122,24,19,5
6,4,123,9,14,-5
6,4,124,5,7,-2
6,4,125,6,10,-4
6,4,126,9,14,-5
6,4,127,8,8,0
6,4,128,8,5,3
6,4,129,8,19,-11
6,4,130,13,12,1
6,4,131,11,9,2
6,4,132,10,9,1
6,4,133,14,24,-10
6,4,134,13,11,2
6,4,135,7,16,-9
6,4,136,15,22,-7
6,4,137,12,10,2
6,4,138,18,11,7
6,4,139,9,22,-13
6,4,140,14,21,-7
6,4,141,16,14,2
6,4,142,8,19,-11
6,4,143,11,10,1
6,4,144,23,8,15
6,4,145,9,12,-3
6,4,146,8,9,-1
6,4,147,15,10,5
6,4,148,12,6,6
6,4,149,7,9,-2
6,4,150,17,21,-4
6,4,151,15,23,-8
6,4,152,9,7,2
6,4,153,12,13,-1
6,4,154,11,22,-11
6,4,155,20,25,-5
6,4,156,8,19,-11
6,4,157,19,13,6
6,4,158,2,9,-7
6,4,159,15,17,-2
6,4,160,10,9,1
6,4,161,15,14,1
6,4,162,12,12,0
6,4,163,10,14,-4
6,4,164,12,9,3
6,4,165,23,12,11
6,4,166,24,13,11
6,4,167,17,14,3
6,4,168,12,21,-9
6,4,169,14,25,-11
6,4,170,12,16,-4
6,4,171,11,11,0
6,4,172,5,8,-3
6,4,173,10,8,2
6,4,174,7,14,-7
6,4,175,9,14,-5
6,4,176,11,12,-1
6,4,177,14,21,-7
6,4,178,10,10,0
6,4,179,9,16,-7
6,4,180,19,26,-7
6,4,181,16,16,0
6,4,182,16,22,-6
6,4,183,12,14,-2
6,4,184,5,13,-8
6,4,185,18,16,2
6,4,186,11,10,1
6,4,187,6,4,2
6,4,188,11,22,-11
6,4,189,7,12,-5
6,4,190,13,8,5
6,4,191,21,16,5
6,4,192,18,26,-8
6,4,193,14,21,-7
6,4,194,5,12,-7
6,4,195,11,9,2
6,4,196,5,13,-8
6,4,197,12,13,-1
6,4,198,20,16,4
6,4,199,10,24,-14
6,4,200,11,4,7
6,4,201,13,9,4
6,4,202,6,10,-4
6,4,203,5,6,-1
