# frame_skip_agent_A, frame_skip_agent_B, episode, score_A, score_B, reward
16,1,139,16,23,-7
16,1,140,9,17,-8
16,1,141,10,19,-9
16,1,142,6,10,-4
16,1,143,5,16,-11
16,1,144,12,7,5
16,1,145,9,13,-4
16,1,146,4,11,-7
16,1,147,14,21,-7
16,1,148,8,9,-1
16,1,149,14,10,4
16,1,150,7,15,-8
16,1,151,14,18,-4
16,1,152,12,12,0
16,1,153,8,18,-10
16,1,154,4,11,-7
16,1,155,13,11,2
16,1,156,2,13,-11
16,1,157,11,22,-11
16,1,158,7,15,-8
16,1,159,6,25,-19
16,1,160,4,8,-4
16,1,161,6,5,1
16,1,162,10,11,-1
16,1,163,4,16,-12
16,1,164,4,7,-3
16,1,165,10,19,-9
16,1,166,7,18,-11
16,1,167,6,44,-38
16,1,168,4,30,-26
16,1,169,8,10,-2
16,1,170,6,14,-8
16,1,171,6,9,-3
16,1,172,4,9,-5
16,1,173,12,16,-4
16,1,174,12,13,-1
16,1,175,11,22,-11
16,1,176,10,19,-9
16,1,177,17,25,-8
16,1,178,13,9,4
16,1,179,11,12,-1
16,1,180,5,21,-16
16,1,181,4,10,-6
16,1,182,9,14,-5
16,1,183,5,14,-9
16,1,184,14,27,-13
16,1,185,13,13,0
16,1,186,5,10,-5
16,1,187,14,21,-7
16,1,188,9,20,-11
16,1,189,11,8,3
16,1,190,10,7,3
16,1,191,10,18,-8
16,1,192,2,12,-10
16,1,193,10,11,-1
16,1,194,8,13,-5
16,1,195,15,19,-4
16,1,196,9,5,4
16,1,197,13,20,-7
16,1,198,11,15,-4
16,1,199,5,10,-5
16,1,200,8,27,-19
16,1,201,7,9,-2
16,1,202,6,19,-13
16,1,203,6,9,-3
16,1,204,3,11,-8
16,1,205,5,9,-4
16,1,206,14,14,0
16,1,207,2,7,-5
16,1,208,8,7,1
16,1,209,15,22,-7
16,1,210,7,15,-8
16,1,211,6,9,-3
16,1,212,7,19,-12
16,1,213,4,14,-10
16,1,214,11,13,-2
16,1,215,9,23,-14
16,1,216,7,12,-5
16,1,217,7,17,-10
16,1,218,11,9,2
16,1,219,9,20,-11
16,1,220,2,11,-9
16,1,221,7,9,-2
16,1,222,16,21,-5
16,1,223,6,22,-16
16,1,224,11,20,-9
16,1,225,10,16,-6
16,1,226,5,24,-19
16,1,227,7,14,-7
16,1,228,13,33,-20
16,1,229,13,27,-14
16,1,230,14,14,0
16,1,231,11,8,3
16,1,232,13,9,4
16,1,233,17,21,-4
16,1,234,18,12,6
16,1,235,3,16,-13
16,1,236,2,11,-9
16,1,237,17,11,6
16,1,238,6,18,-12
16,1,239,8,28,-20
16,1,240,7,7,0
16,1,241,5,12,-7
16,1,242,6,16,-10
16,1,243,3,8,-5
16,1,244,5,8,-3
16,1,245,2,6,-4
16,1,246,11,19,-8
16,1,247,18,32,-14
16,1,248,14,21,-7
16,1,249,15,9,6
16,1,250,7,21,-14
16,1,251,13,22,-9
16,1,252,13,15,-2
16,1,253,15,23,-8
16,1,254,4,19,-15
16,1,255,6,16,-10
16,1,256,7,16,-9
16,1,257,5,11,-6
16,1,258,6,11,-5
16,1,259,7,14,-7
16,1,260,15,19,-4
16,1,261,9,9,0
16,1,262,7,9,-2
16,1,263,4,16,-12
16,1,264,9,14,-5
16,1,265,9,10,-1
16,1,266,16,14,2
16,1,267,17,18,-1
16,1,268,5,14,-9
16,1,269,10,13,-3
16,1,270,2,5,-3
16,1,271,11,14,-3
16,1,272,7,11,-4
16,1,273,10,26,-16
16,1,274,8,20,-12
16,1,275,18,15,3
16,1,276,11,23,-12
16,1,277,4,14,-10
16,1,278,17,19,-2
16,1,279,2,11,-9
16,1,280,7,13,-6
16,1,281,5,9,-4
16,1,282,11,22,-11
16,1,283,10,11,-1
16,1,284,8,5,3
16,1,285,3,12,-9
16,1,286,7,19,-12
16,1,287,14,16,-2
16,1,288,12,22,-10
16,1,289,5,11,-6
16,1,290,2,13,-11
16,1,291,5,13,-8
16,1,292,10,14,-4
16,1,293,7,18,-11
16,1,294,13,24,-11
16,1,295,12,32,-20
16,1,296,14,20,-6
16,1,297,32,23,9
16,1,298,8,15,-7
16,1,299,8,13,-5
16,2,0,7,11,-4
16,2,1,6,11,-5
16,2,2,10,16,-6
16,2,3,9,15,-6
16,2,4,6,7,-1
16,2,5,18,30,-12
16,2,6,12,17,-5
16,2,7,4,10,-6
16,2,8,18,10,8
16,2,9,8,20,-12
16,2,10,7,24,-17
16,2,11,9,13,-4
16,2,12,15,6,9
16,2,13,8,13,-5
16,2,14,14,23,-9
16,2,15,3,26,-23
16,2,16,15,24,-9
16,2,17,7,7,0
16,2,18,6,28,-22
16,2,19,11,29,-18
16,2,20,16,9,7
16,2,21,10,17,-7
16,2,22,7,18,-11
16,2,23,9,13,-4
16,2,24,14,16,-2
16,2,25,12,25,-13
16,2,26,14,17,-3
16,2,27,5,25,-20
16,2,28,9,23,-14
16,2,29,5,9,-4
16,2,30,13,14,-1
16,2,31,12,33,-21
16,2,32,13,21,-8
16,2,33,13,16,-3
16,2,34,5,19,-14
16,2,35,5,13,-8
16,2,36,15,10,5
16,2,37,8,15,-7
16,2,38,5,17,-12
16,2,39,8,18,-10
16,2,40,12,26,-14
16,2,41,8,4,4
16,2,42,4,15,-11
16,2,43,14,8,6
16,2,44,13,21,-8
16,2,45,9,15,-6
16,2,46,12,19,-7
16,2,47,7,18,-11
16,2,48,10,42,-32
16,2,49,6,12,-6
16,2,50,11,20,-9
16,2,51,6,6,0
16,2,52,16,9,7
16,2,53,7,6,1
16,2,54,6,20,-14
16,2,55,12,23,-11
16,2,56,8,11,-3
16,2,57,19,11,8
16,2,58,3,24,-21
16,2,59,2,12,-10
16,2,60,9,18,-9
16,2,61,18,14,4
16,2,62,7,14,-7
16,2,63,3,17,-14
16,2,64,8,20,-12
16,2,65,4,5,-1
16,2,66,12,22,-10
16,2,67,8,18,-10
16,2,68,3,18,-15
16,2,69,9,25,-16
16,2,70,10,21,-11
16,2,71,7,12,-5
16,2,72,1,11,-10
16,2,73,12,14,-2
16,2,74,11,23,-12
16,2,75,5,13,-8
16,2,76,5,7,-2
16,2,77,0,16,-16
16,2,78,13,16,-3
16,2,79,7,15,-8
16,2,80,12,21,-9
16,2,81,11,17,-6
16,2,82,2,10,-8
16,2,83,6,19,-13
16,2,84,2,22,-20
16,2,85,6,9,-3
16,2,86,7,20,-13
16,2,87,6,24,-18
16,2,88,12,20,-8
16,2,89,5,8,-3
16,2,90,9,9,0
16,2,91,25,25,0
16,2,92,7,26,-19
16,2,93,5,17,-12
16,2,94,12,28,-16
16,2,95,1,10,-9
16,2,96,17,14,3
16,2,97,16,24,-8
16,2,98,12,17,-5
16,2,99,7,23,-16
16,2,100,9,11,-2
16,2,101,3,10,-7
16,2,102,7,14,-7
16,2,103,3,3,0
16,2,104,3,6,-3
16,2,105,7,13,-6
16,2,106,10,18,-8
16,2,107,11,16,-5
16,2,108,0,2,-2
16,2,109,9,26,-17
16,2,110,11,19,-8
16,2,111,10,15,-5
16,2,112,10,17,-7
16,2,113,8,6,2
16,2,114,10,10,0
16,2,115,8,17,-9
16,2,116,18,21,-3
16,2,117,10,13,-3
16,2,118,6,16,-10
16,2,119,17,8,9
16,2,120,14,9,5
16,2,121,13,17,-4
16,2,122,9,21,-12
16,2,123,10,11,-1
16,2,124,7,16,-9
16,2,125,13,10,3
16,2,126,13,10,3
16,2,127,11,18,-7
16,2,128,3,18,-15
16,2,129,8,10,-2
16,2,130,14,9,5
16,2,131,17,26,-9
16,2,132,10,17,-7
16,2,133,7,19,-12
16,2,134,11,20,-9
16,2,135,8,13,-5
16,2,136,17,14,3
16,2,137,10,30,-20
16,2,138,9,13,-4
16,2,139,14,14,0
16,2,140,11,17,-6
16,2,141,3,8,-5
16,2,142,6,7,-1
16,2,143,9,12,-3
16,2,144,13,13,0
16,2,145,9,16,-7
16,2,146,13,18,-5
16,2,147,11,21,-10
16,2,148,6,15,-9
16,2,149,10,23,-13
16,2,150,6,18,-12
16,2,151,10,15,-5
16,2,152,6,8,-2
16,2,153,13,20,-7
16,2,154,8,17,-9
16,2,155,5,19,-14
16,2,156,8,8,0
16,2,157,8,4,4
16,2,158,11,21,-10
16,2,159,6,9,-3
16,2,160,9,14,-5
16,2,161,2,16,-14
16,2,162,11,14,-3
16,2,163,11,19,-8
16,2,164,11,11,0
16,2,165,7,20,-13
16,2,166,11,20,-9
16,2,167,8,11,-3
16,2,168,12,21,-9
16,2,169,10,11,-1
16,2,170,7,14,-7
16,2,171,11,20,-9
16,2,172,8,20,-12
16,2,173,7,16,-9
16,2,174,5,9,-4
16,2,175,4,18,-14
16,2,176,14,19,-5
16,2,177,17,18,-1
16,2,178,7,9,-2
16,2,179,12,16,-4
16,2,180,11,16,-5
16,2,181,6,16,-10
16,2,182,4,13,-9
16,2,183,13,29,-16
16,2,184,7,19,-12
16,2,185,8,15,-7
16,2,186,7,15,-8
16,2,187,10,23,-13
16,2,188,10,16,-6
16,2,189,4,9,-5
16,2,190,11,23,-12
16,2,191,5,19,-14
16,2,192,9,20,-11
16,2,193,3,10,-7
16,2,194,14,12,2
16,2,195,8,39,-31
16,2,196,14,21,-7
16,2,197,15,6,9
16,2,198,10,11,-1
16,2,199,6,20,-14
16,2,200,10,12,-2
16,2,201,3,25,-22
16,2,202,7,10,-3
16,2,203,5,15,-10
16,2,204,8,30,-22
16,2,205,8,22,-14
16,2,206,10,23,-13
16,2,207,11,14,-3
16,2,208,14,16,-2
16,2,209,13,13,0
16,2,210,6,14,-8
16,2,211,19,22,-3
16,2,212,19,30,-11
16,2,213,1,20,-19
16,2,214,5,7,-2
16,2,215,16,32,-16
16,2,216,22,37,-15
16,2,217,9,23,-14
16,2,218,15,8,7
16,2,219,14,20,-6
16,2,220,4,13,-9
16,2,221,4,9,-5
16,2,222,11,23,-12
16,2,223,8,6,2
16,2,224,8,12,-4
16,2,225,0,3,-3
16,2,226,12,19,-7
16,2,227,12,29,-17
16,2,228,1,10,-9
16,2,229,15,24,-9
16,2,230,15,7,8
16,2,231,18,26,-8
16,2,232,14,19,-5
16,2,233,9,24,-15
16,2,234,7,10,-3
16,2,235,9,13,-4
16,2,236,8,13,-5
16,2,237,10,10,0
16,2,238,10,24,-14
16,2,239,13,17,-4
16,2,240,8,16,-8
16,2,241,11,20,-9
16,2,242,5,7,-2
16,2,243,5,26,-21
16,2,244,8,15,-7
16,2,245,3,1,2
16,2,246,9,27,-18
16,2,247,20,26,-6
16,2,248,4,22,-18
16,2,249,14,23,-9
16,2,250,18,23,-5
16,2,251,26,7,19
16,2,252,6,31,-25
16,2,253,2,14,-12
16,2,254,4,14,-10
16,2,255,9,25,-16
16,2,256,7,33,-26
16,2,257,9,14,-5
16,2,258,7,23,-16
16,2,259,4,12,-8
16,2,260,13,35,-22
16,2,261,5,28,-23
16,2,262,6,10,-4
16,2,263,9,13,-4
16,2,264,22,25,-3
16,2,265,6,12,-6
16,2,266,11,11,0
16,2,267,12,19,-7
16,2,268,4,16,-12
16,2,269,14,21,-7
16,2,270,6,23,-17
16,2,271,3,15,-12
16,2,272,8,16,-8
16,2,273,8,19,-11
16,2,274,8,10,-2
16,2,275,8,11,-3
16,2,276,8,10,-2
16,2,277,20,26,-6
16,2,278,15,18,-3
16,2,279,20,16,4
16,2,280,14,30,-16
16,2,281,7,23,-16
16,2,282,20,38,-18
16,2,283,4,29,-25
16,2,284,5,24,-19
16,2,285,3,11,-8
16,2,286,10,13,-3
16,2,287,1,16,-15
16,2,288,8,19,-11
16,2,289,11,20,-9
16,2,290,7,12,-5
16,2,291,6,18,-12
16,2,292,17,21,-4
16,2,293,12,34,-22
16,2,294,11,21,-10
16,2,295,11,15,-4
16,2,296,13,29,-16
16,2,297,7,26,-19
16,2,298,4,8,-4
16,2,299,6,6,0
16,3,0,6,17,-11
16,3,1,4,16,-12
16,3,2,7,19,-12
16,3,3,7,14,-7
16,3,4,10,19,-9
16,3,5,9,11,-2
16,3,6,10,25,-15
16,3,7,10,7,3
16,3,8,12,16,-4
16,3,9,19,16,3
16,3,10,6,9,-3
16,3,11,9,25,-16
16,3,12,16,6,10
16,3,13,16,10,6
16,3,14,10,22,-12
16,3,15,10,18,-8
16,3,16,14,19,-5
16,3,17,6,9,-3
16,3,18,15,26,-11
16,3,19,11,12,-1
16,3,20,15,21,-6
16,3,21,19,15,4
16,3,22,13,12,1
16,3,23,15,30,-15
16,3,24,11,20,-9
16,3,25,20,38,-18
16,3,26,4,26,-22
16,3,27,8,15,-7
16,3,28,7,15,-8
16,3,29,19,14,5
16,3,30,7,22,-15
16,3,31,8,12,-4
16,3,32,13,19,-6
16,3,33,5,16,-11
16,3,34,6,15,-9
16,3,35,8,10,-2
16,3,36,7,15,-8
16,3,37,8,15,-7
16,3,38,11,16,-5
16,3,39,10,13,-3
16,3,40,7,26,-19
16,3,41,12,17,-5
16,3,42,6,11,-5
16,3,43,13,19,-6
16,3,44,15,15,0
16,3,45,8,9,-1
16,3,46,17,9,8
16,3,47,14,11,3
16,3,48,10,16,-6
16,3,49,17,19,-2
16,3,50,5,19,-14
16,3,51,5,13,-8
16,3,52,5,15,-10
16,3,53,9,28,-19
16,3,54,14,22,-8
16,3,55,12,22,-10
16,3,56,17,15,2
16,3,57,10,16,-6
16,3,58,9,14,-5
16,3,59,6,25,-19
16,3,60,6,15,-9
16,3,61,12,16,-4
16,3,62,17,23,-6
16,3,63,5,18,-13
16,3,64,9,29,-20
16,3,65,13,18,-5
16,3,66,6,21,-15
16,3,67,13,16,-3
16,3,68,14,25,-11
16,3,69,5,25,-20
16,3,70,9,25,-16
16,3,71,10,20,-10
16,3,72,8,9,-1
16,3,73,4,10,-6
16,3,74,13,30,-17
16,3,75,9,18,-9
16,3,76,15,15,0
16,3,77,9,24,-15
16,3,78,5,15,-10
16,3,79,8,11,-3
16,3,80,9,28,-19
16,3,81,6,23,-17
16,3,82,10,12,-2
16,3,83,10,18,-8
16,3,84,11,23,-12
16,3,85,17,15,2
16,3,86,3,11,-8
16,3,87,18,13,5
16,3,88,21,20,1
16,3,89,11,30,-19
16,3,90,15,12,3
16,3,91,11,19,-8
16,3,92,3,21,-18
16,3,93,10,11,-1
16,3,94,7,21,-14
16,3,95,7,11,-4
16,3,96,14,20,-6
16,3,97,5,14,-9
16,3,98,14,10,4
16,3,99,7,13,-6
16,3,100,15,21,-6
16,3,101,4,8,-4
16,3,102,15,18,-3
16,3,103,11,23,-12
16,3,104,12,21,-9
16,3,105,15,13,2
16,3,106,8,11,-3
16,3,107,15,22,-7
16,3,108,16,28,-12
16,3,109,3,18,-15
16,3,110,19,22,-3
16,3,111,7,21,-14
16,3,112,1,20,-19
16,3,113,4,16,-12
16,3,114,15,18,-3
16,3,115,10,7,3
16,3,116,9,7,2
16,3,117,27,23,4
16,3,118,9,10,-1
16,3,119,15,16,-1
16,3,120,10,19,-9
16,3,121,7,12,-5
16,3,122,10,23,-13
16,3,123,14,17,-3
16,3,124,11,6,5
16,3,125,7,20,-13
16,3,126,0,3,-3
16,3,127,7,26,-19
16,3,128,15,17,-2
16,3,129,13,24,-11
16,3,130,8,14,-6
16,3,131,18,20,-2
16,3,132,7,14,-7
16,3,133,10,17,-7
16,3,134,11,20,-9
16,3,135,3,9,-6
16,3,136,4,7,-3
16,3,137,15,9,6
16,3,138,5,16,-11
16,3,139,12,24,-12
16,3,140,5,10,-5
16,3,141,2,20,-18
16,3,142,19,21,-2
16,3,143,2,8,-6
16,3,144,16,20,-4
16,3,145,4,7,-3
16,3,146,24,23,1
16,3,147,4,20,-16
16,3,148,6,13,-7
16,3,149,7,20,-13
16,3,150,11,6,5
16,3,151,12,9,3
16,3,152,5,12,-7
16,3,153,13,8,5
16,3,154,8,20,-12
16,3,155,9,10,-1
16,3,156,10,6,4
16,3,157,5,10,-5
16,3,158,20,26,-6
16,3,159,11,10,1
16,3,160,16,16,0
16,3,161,10,17,-7
16,3,162,4,14,-10
16,3,163,27,21,6
16,3,164,10,25,-15
16,3,165,9,22,-13
16,3,166,8,14,-6
16,3,167,14,14,0
16,3,168,11,20,-9
16,3,169,9,11,-2
16,3,170,9,28,-19
16,3,171,20,26,-6
16,3,172,11,13,-2
16,3,173,12,12,0
16,3,174,6,16,-10
16,3,175,14,24,-10
16,3,176,6,18,-12
16,3,177,6,16,-10
16,3,178,4,15,-11
16,3,179,13,25,-12
16,3,180,12,11,1
16,3,181,6,26,-20
16,3,182,7,29,-22
16,3,183,12,18,-6
16,3,184,22,22,0
16,3,185,15,29,-14
16,3,186,11,12,-1
16,3,187,14,16,-2
16,3,188,10,23,-13
16,3,189,8,25,-17
16,3,190,9,12,-3
16,3,191,11,25,-14
16,3,192,11,18,-7
16,3,193,12,13,-1
16,3,194,18,17,1
16,3,195,7,27,-20
16,3,196,24,12,12
16,3,197,9,26,-17
16,3,198,9,13,-4
16,3,199,20,22,-2
16,3,200,8,11,-3
16,3,201,5,7,-2
16,3,202,14,27,-13
16,3,203,23,25,-2
16,3,204,15,36,-21
16,3,205,9,18,-9
16,3,206,9,13,-4
16,3,207,14,17,-3
16,3,208,9,16,-7
16,3,209,4,9,-5
16,3,210,22,25,-3
16,3,211,9,6,3
16,3,212,13,15,-2
16,3,213,13,16,-3
16,3,214,10,12,-2
16,3,215,10,20,-10
16,3,216,12,12,0
16,3,217,6,3,3
16,3,218,5,26,-21
16,3,219,12,14,-2
16,3,220,11,7,4
16,3,221,11,20,-9
16,3,222,4,19,-15
16,3,223,6,20,-14
16,3,224,7,15,-8
16,3,225,15,29,-14
16,3,226,12,22,-10
16,3,227,17,23,-6
16,3,228,15,20,-5
16,3,229,10,12,-2
16,3,230,6,20,-14
16,3,231,5,16,-11
16,3,232,15,16,-1
16,3,233,12,21,-9
16,3,234,6,11,-5
16,3,235,2,16,-14
16,3,236,6,18,-12
16,3,237,8,22,-14
16,3,238,4,19,-15
16,3,239,8,28,-20
16,3,240,4,31,-27
16,3,241,6,12,-6
16,3,242,8,14,-6
16,3,243,5,23,-18
16,3,244,8,27,-19
16,3,245,12,16,-4
16,3,246,8,8,0
16,3,247,3,20,-17
16,3,248,5,23,-18
16,3,249,12,22,-10
16,3,250,12,9,3
16,3,251,7,18,-11
16,3,252,16,23,-7
16,3,253,10,31,-21
16,3,254,13,19,-6
16,3,255,11,33,-22
16,3,256,9,13,-4
16,3,257,1,11,-10
16,3,258,10,7,3
16,3,259,16,12,4
16,3,260,5,12,-7
16,3,261,15,23,-8
16,3,262,23,20,3
16,3,263,5,15,-10
16,3,264,8,13,-5
16,3,265,13,17,-4
16,3,266,7,43,-36
16,3,267,5,25,-20
16,3,268,8,21,-13
16,3,269,1,14,-13
16,3,270,7,12,-5
16,3,271,11,22,-11
16,3,272,9,22,-13
16,3,273,11,18,-7
16,3,274,13,20,-7
16,3,275,6,20,-14
16,3,276,7,9,-2
16,3,277,4,13,-9
16,3,278,4,20,-16
16,3,279,9,19,-10
16,3,280,12,16,-4
16,3,281,16,11,5
16,3,282,11,11,0
16,3,283,9,25,-16
16,3,284,10,25,-15
16,3,285,18,23,-5
16,3,286,11,10,1
16,3,287,12,32,-20
16,3,288,8,18,-10
16,3,289,13,22,-9
16,3,290,11,15,-4
16,3,291,6,12,-6
16,3,292,10,24,-14
16,3,293,14,12,2
16,3,294,7,20,-13
16,3,295,11,26,-15
16,3,296,16,15,1
16,3,297,6,9,-3
16,3,298,7,8,-1
16,3,299,12,15,-3
16,4,0,14,18,-4
16,4,1,14,25,-11
16,4,2,14,25,-11
16,4,3,21,14,7
16,4,4,5,3,2
16,4,5,14,24,-10
16,4,6,15,21,-6
16,4,7,8,18,-10
16,4,8,10,14,-4
16,4,9,6,12,-6
16,4,10,17,27,-10
16,4,11,9,17,-8
16,4,12,5,10,-5
16,4,13,13,15,-2
16,4,14,13,19,-6
16,4,15,7,21,-14
16,4,16,7,17,-10
16,4,17,9,24,-15
16,4,18,7,28,-21
16,4,19,4,26,-22
16,4,20,5,19,-14
16,4,21,17,16,1
16,4,22,5,22,-17
16,4,23,21,19,2
16,4,24,11,30,-19
16,4,25,18,7,11
16,4,26,4,5,-1
16,4,27,9,28,-19
16,4,28,7,18,-11
16,4,29,5,15,-10
16,4,30,11,19,-8
16,4,31,4,7,-3
16,4,32,10,32,-22
16,4,33,10,19,-9
16,4,34,12,16,-4
16,4,35,21,22,-1
16,4,36,12,30,-18
16,4,37,5,12,-7
16,4,38,15,23,-8
16,4,39,7,20,-13
16,4,40,10,12,-2
16,4,41,12,31,-19
16,4,42,16,23,-7
16,4,43,22,21,1
16,4,44,3,18,-15
16,4,45,11,16,-5
16,4,46,7,18,-11
16,4,47,11,22,-11
16,4,48,7,16,-9
16,4,49,4,23,-19
16,4,50,18,24,-6
16,4,51,22,23,-1
16,4,52,13,21,-8
16,4,53,6,19,-13
16,4,54,17,30,-13
16,4,55,3,9,-6
16,4,56,6,9,-3
16,4,57,29,23,6
16,4,58,13,12,1
16,4,59,4,16,-12
16,4,60,13,23,-10
16,4,61,20,19,1
16,4,62,7,33,-26
16,4,63,9,13,-4
16,4,64,6,24,-18
16,4,65,14,35,-21
16,4,66,9,16,-7
16,4,67,5,16,-11
16,4,68,7,6,1
16,4,69,10,13,-3
16,4,70,12,12,0
16,4,71,14,16,-2
16,4,72,7,17,-10
16,4,73,13,18,-5
16,4,74,3,10,-7
16,4,75,6,16,-10
16,4,76,10,22,-12
16,4,77,2,8,-6
16,4,78,16,9,7
16,4,79,14,19,-5
16,4,80,6,14,-8
16,4,81,10,22,-12
16,4,82,7,22,-15
16,4,83,7,25,-18
16,4,84,13,20,-7
16,4,85,15,21,-6
16,4,86,13,22,-9
16,4,87,4,20,-16
16,4,88,10,24,-14
16,4,89,9,15,-6
16,4,90,15,26,-11
16,4,91,7,14,-7
16,4,92,21,14,7
16,4,93,17,20,-3
16,4,94,10,16,-6
16,4,95,9,20,-11
16,4,96,10,6,4
16,4,97,16,21,-5
16,4,98,8,5,3
16,4,99,14,18,-4
16,4,100,5,11,-6
16,4,101,11,20,-9
16,4,102,13,17,-4
16,4,103,6,19,-13
16,4,104,11,17,-6
16,4,105,8,12,-4
16,4,106,9,23,-14
16,4,107,6,9,-3
16,4,108,11,14,-3
16,4,109,7,21,-14
16,4,110,11,25,-14
16,4,111,5,10,-5
16,4,112,11,12,-1
16,4,113,10,27,-17
16,4,114,5,19,-14
16,4,115,19,27,-8
16,4,116,3,17,-14
16,4,117,15,10,5
16,4,118,11,10,1
16,4,119,10,21,-11
16,4,120,17,22,-5
16,4,121,16,45,-29
16,4,122,16,32,-16
16,4,123,10,12,-2
16,4,124,5,12,-7
16,4,125,7,20,-13
16,4,126,12,31,-19
16,4,127,5,10,-5
16,4,128,6,15,-9
16,4,129,8,37,-29
16,4,130,7,17,-10
16,4,131,11,15,-4
16,4,132,5,17,-12
16,4,133,10,18,-8
16,4,134,13,12,1
16,4,135,8,15,-7
16,4,136,12,15,-3
16,4,137,20,20,0
16,4,138,10,13,-3
16,4,139,3,17,-14
16,4,140,13,17,-4
16,4,141,7,13,-6
16,4,142,9,25,-16
16,4,143,15,28,-13
16,4,144,9,21,-12
16,4,145,10,14,-4
16,4,146,9,7,2
16,4,147,16,13,3
16,4,148,11,19,-8
16,4,149,12,26,-14
16,4,150,14,16,-2
16,4,151,17,11,6
16,4,152,14,16,-2
16,4,153,8,25,-17
16,4,154,6,18,-12
16,4,155,4,27,-23
16,4,156,5,14,-9
16,4,157,7,17,-10
16,4,158,6,16,-10
16,4,159,12,24,-12
16,4,160,16,31,-15
16,4,161,25,12,13
16,4,162,14,19,-5
16,4,163,12,33,-21
16,4,164,16,17,-1
16,4,165,12,21,-9
16,4,166,6,11,-5
16,4,167,13,11,2
16,4,168,18,18,0
16,4,169,18,20,-2
16,4,170,13,13,0
16,4,171,11,11,0
16,4,172,8,15,-7
16,4,173,17,13,4
16,4,174,11,24,-13
16,4,175,4,5,-1
16,4,176,12,14,-2
16,4,177,6,16,-10
16,4,178,3,10,-7
16,4,179,10,45,-35
16,4,180,6,28,-22
16,4,181,6,14,-8
16,4,182,15,14,1
16,4,183,12,17,-5
