# frame_skip_agent_A, frame_skip_agent_B, episode, score_A, score_B, reward
26,1,221,7,13,-6
26,1,222,8,15,-7
26,1,223,3,10,-7
26,1,224,9,20,-11
26,1,225,5,11,-6
26,1,226,8,19,-11
26,1,227,1,6,-5
26,1,228,7,22,-15
26,1,229,14,28,-14
26,1,230,0,19,-19
26,1,231,3,9,-6
26,1,232,5,8,-3
26,1,233,8,11,-3
26,1,234,6,19,-13
26,1,235,8,15,-7
26,1,236,12,10,2
26,1,237,12,16,-4
26,1,238,15,22,-7
26,1,239,5,10,-5
26,1,240,2,16,-14
26,1,241,6,13,-7
26,1,242,12,16,-4
26,1,243,3,8,-5
26,1,244,0,6,-6
26,1,245,10,7,3
26,1,246,3,21,-18
26,1,247,6,10,-4
26,1,248,5,22,-17
26,1,249,3,27,-24
26,1,250,10,18,-8
26,1,251,9,21,-12
26,1,252,11,30,-19
26,1,253,4,14,-10
26,1,254,1,22,-21
26,1,255,12,23,-11
26,1,256,12,8,4
26,1,257,7,23,-16
26,1,258,13,23,-10
26,1,259,11,14,-3
26,1,260,6,17,-11
26,1,261,5,14,-9
26,1,262,1,7,-6
26,1,263,9,14,-5
26,1,264,10,21,-11
26,1,265,12,22,-10
26,1,266,3,20,-17
26,1,267,4,5,-1
26,1,268,7,25,-18
26,1,269,9,11,-2
26,1,270,10,12,-2
26,1,271,7,8,-1
26,1,272,11,10,1
26,1,273,8,21,-13
26,1,274,7,14,-7
26,1,275,8,18,-10
26,1,276,8,15,-7
26,1,277,4,15,-11
26,1,278,9,29,-20
26,1,279,4,17,-13
26,1,280,3,11,-8
26,1,281,2,22,-20
26,1,282,11,19,-8
26,1,283,1,4,-3
26,1,284,3,25,-22
26,1,285,6,28,-22
26,1,286,9,21,-12
26,1,287,8,21,-13
26,1,288,4,23,-19
26,1,289,7,22,-15
26,1,290,10,8,2
26,1,291,7,22,-15
26,1,292,6,22,-16
26,1,293,6,8,-2
26,1,294,9,24,-15
26,1,295,5,12,-7
26,1,296,8,16,-8
26,1,297,10,13,-3
26,1,298,14,23,-9
26,1,299,9,13,-4
26,2,0,7,16,-9
26,2,1,5,22,-17
26,2,2,6,26,-20
26,2,3,7,5,2
26,2,4,2,29,-27
26,2,5,3,20,-17
26,2,6,3,20,-17
26,2,7,7,8,-1
26,2,8,3,20,-17
26,2,9,6,16,-10
26,2,10,17,15,2
26,2,11,6,4,2
26,2,12,7,17,-10
26,2,13,6,21,-15
26,2,14,6,35,-29
26,2,15,6,12,-6
26,2,16,1,4,-3
26,2,17,9,12,-3
26,2,18,10,31,-21
26,2,19,11,30,-19
26,2,20,7,13,-6
26,2,21,8,23,-15
26,2,22,13,14,-1
26,2,23,8,13,-5
26,2,24,13,17,-4
26,2,25,2,16,-14
26,2,26,6,18,-12
26,2,27,9,14,-5
26,2,28,6,17,-11
26,2,29,14,20,-6
26,2,30,0,9,-9
26,2,31,6,12,-6
26,2,32,5,12,-7
26,2,33,3,12,-9
26,2,34,2,16,-14
26,2,35,8,22,-14
26,2,36,3,20,-17
26,2,37,7,13,-6
26,2,38,7,17,-10
26,2,39,2,13,-11
26,2,40,0,13,-13
26,2,41,10,30,-20
26,2,42,5,18,-13
26,2,43,11,21,-10
26,2,44,6,25,-19
26,2,45,1,11,-10
26,2,46,10,26,-16
26,2,47,3,34,-31
26,2,48,11,25,-14
26,2,49,3,8,-5
26,2,50,2,14,-12
26,2,51,5,14,-9
26,2,52,7,27,-20
26,2,53,12,25,-13
26,2,54,4,24,-20
26,2,55,4,14,-10
26,2,56,13,10,3
26,2,57,12,23,-11
26,2,58,10,7,3
26,2,59,2,17,-15
26,2,60,9,17,-8
26,2,61,12,32,-20
26,2,62,9,13,-4
26,2,63,5,19,-14
26,2,64,8,32,-24
26,2,65,3,21,-18
26,2,66,6,26,-20
26,2,67,10,25,-15
26,2,68,11,28,-17
26,2,69,12,15,-3
26,2,70,7,24,-17
26,2,71,9,28,-19
26,2,72,19,31,-12
26,2,73,9,22,-13
26,2,74,2,14,-12
26,2,75,13,26,-13
26,2,76,8,11,-3
26,2,77,7,14,-7
26,2,78,2,8,-6
26,2,79,6,9,-3
26,2,80,10,19,-9
26,2,81,9,13,-4
26,2,82,13,12,1
26,2,83,4,7,-3
26,2,84,11,10,1
26,2,85,7,19,-12
26,2,86,12,30,-18
26,2,87,9,17,-8
26,2,88,7,15,-8
26,2,89,14,37,-23
26,2,90,3,12,-9
26,2,91,5,12,-7
26,2,92,11,25,-14
26,2,93,10,16,-6
26,2,94,3,24,-21
26,2,95,6,16,-10
26,2,96,12,19,-7
26,2,97,10,32,-22
26,2,98,5,20,-15
26,2,99,9,23,-14
26,2,100,6,27,-21
26,2,101,3,21,-18
26,2,102,7,21,-14
26,2,103,10,20,-10
26,2,104,9,13,-4
26,2,105,11,16,-5
26,2,106,4,16,-12
26,2,107,8,26,-18
26,2,108,5,16,-11
26,2,109,5,23,-18
26,2,110,17,33,-16
26,2,111,19,36,-17
26,2,112,4,23,-19
26,2,113,2,16,-14
26,2,114,10,15,-5
26,2,115,13,12,1
26,2,116,4,23,-19
26,2,117,4,16,-12
26,2,118,6,29,-23
26,2,119,4,5,-1
26,2,120,11,20,-9
26,2,121,7,25,-18
26,2,122,12,20,-8
26,2,123,7,8,-1
26,2,124,11,31,-20
26,2,125,9,18,-9
26,2,126,10,16,-6
26,2,127,12,38,-26
26,2,128,8,11,-3
26,2,129,7,18,-11
26,2,130,8,23,-15
26,2,131,11,24,-13
26,2,132,6,15,-9
26,2,133,7,48,-41
26,2,134,14,18,-4
26,2,135,5,14,-9
26,2,136,12,9,3
26,2,137,3,31,-28
26,2,138,7,14,-7
26,2,139,11,25,-14
26,2,140,2,12,-10
26,2,141,6,8,-2
26,2,142,6,20,-14
26,2,143,3,11,-8
26,2,144,6,7,-1
26,2,145,4,11,-7
26,2,146,4,18,-14
26,2,147,10,14,-4
26,2,148,5,19,-14
26,2,149,1,3,-2
26,2,150,12,31,-19
26,2,151,6,30,-24
26,2,152,11,20,-9
26,2,153,9,7,2
26,2,154,7,18,-11
26,2,155,14,33,-19
26,2,156,8,10,-2
26,2,157,10,18,-8
26,2,158,18,16,2
26,2,159,12,21,-9
26,2,160,15,17,-2
26,2,161,4,21,-17
26,2,162,13,18,-5
26,2,163,9,10,-1
26,2,164,11,26,-15
26,2,165,11,21,-10
26,2,166,3,10,-7
26,2,167,7,33,-26
26,2,168,10,19,-9
26,2,169,5,7,-2
26,2,170,1,22,-21
26,2,171,7,14,-7
26,2,172,11,18,-7
26,2,173,11,14,-3
26,2,174,6,15,-9
26,2,175,8,22,-14
26,2,176,9,17,-8
26,2,177,8,19,-11
26,2,178,7,20,-13
26,2,179,4,11,-7
26,2,180,5,11,-6
26,2,181,7,29,-22
26,2,182,4,19,-15
26,2,183,5,19,-14
26,2,184,3,12,-9
26,2,185,3,16,-13
26,2,186,1,22,-21
26,2,187,5,15,-10
26,2,188,2,12,-10
26,2,189,17,14,3
26,2,190,10,27,-17
26,2,191,4,13,-9
26,2,192,7,24,-17
26,2,193,14,10,4
26,2,194,15,20,-5
26,2,195,12,21,-9
26,2,196,10,21,-11
26,2,197,10,12,-2
26,2,198,10,23,-13
26,2,199,6,18,-12
26,2,200,5,5,0
26,2,201,17,16,1
26,2,202,8,18,-10
26,2,203,8,36,-28
26,2,204,7,26,-19
26,2,205,11,18,-7
26,2,206,7,15,-8
26,2,207,19,30,-11
26,2,208,7,25,-18
26,2,209,8,14,-6
26,2,210,22,39,-17
26,2,211,13,9,4
26,2,212,3,22,-19
26,2,213,10,11,-1
26,2,214,15,17,-2
26,2,215,7,16,-9
26,2,216,11,14,-3
26,2,217,11,25,-14
26,2,218,3,20,-17
26,2,219,4,9,-5
26,2,220,12,23,-11
26,2,221,2,33,-31
26,2,222,6,16,-10
26,2,223,8,20,-12
26,2,224,11,23,-12
26,2,225,5,12,-7
26,2,226,9,23,-14
26,2,227,3,30,-27
26,2,228,1,21,-20
26,2,229,7,29,-22
26,2,230,5,20,-15
26,2,231,8,18,-10
26,2,232,11,15,-4
26,2,233,4,7,-3
26,2,234,5,9,-4
26,2,235,8,42,-34
26,2,236,5,22,-17
26,2,237,3,14,-11
26,2,238,0,23,-23
26,2,239,5,16,-11
26,2,240,11,12,-1
26,2,241,2,11,-9
26,2,242,3,19,-16
26,2,243,6,15,-9
26,2,244,8,19,-11
26,2,245,3,18,-15
26,2,246,9,10,-1
26,2,247,4,26,-22
26,2,248,5,24,-19
26,2,249,7,15,-8
26,2,250,12,25,-13
26,2,251,5,17,-12
26,2,252,7,28,-21
26,2,253,8,21,-13
26,2,254,14,17,-3
26,2,255,5,21,-16
26,2,256,17,26,-9
26,2,257,5,25,-20
26,2,258,8,30,-22
26,2,259,8,26,-18
26,2,260,14,22,-8
26,2,261,6,15,-9
26,2,262,5,14,-9
26,2,263,7,9,-2
26,2,264,6,13,-7
26,2,265,19,13,6
26,2,266,10,25,-15
26,2,267,11,8,3
26,2,268,7,22,-15
26,2,269,11,25,-14
26,2,270,12,19,-7
26,2,271,16,26,-10
26,2,272,2,9,-7
26,2,273,5,11,-6
26,2,274,5,17,-12
26,2,275,4,21,-17
26,2,276,7,16,-9
26,2,277,6,33,-27
26,2,278,9,31,-22
26,2,279,11,9,2
26,2,280,6,15,-9
26,2,281,2,32,-30
26,2,282,3,21,-18
26,2,283,3,12,-9
26,2,284,6,21,-15
26,2,285,13,30,-17
26,2,286,7,23,-16
26,2,287,16,31,-15
26,2,288,11,15,-4
26,2,289,11,27,-16
26,2,290,12,20,-8
26,2,291,8,14,-6
26,2,292,10,30,-20
26,2,293,9,23,-14
26,2,294,7,26,-19
26,2,295,7,13,-6
26,2,296,8,10,-2
26,2,297,11,23,-12
26,2,298,5,18,-13
26,2,299,4,15,-11
26,3,0,12,7,5
26,3,1,4,7,-3
26,3,2,1,18,-17
26,3,3,5,11,-6
26,3,4,4,13,-9
26,3,5,6,13,-7
26,3,6,4,34,-30
26,3,7,13,21,-8
26,3,8,8,31,-23
26,3,9,10,25,-15
26,3,10,16,14,2
26,3,11,8,16,-8
26,3,12,10,20,-10
26,3,13,8,14,-6
26,3,14,6,19,-13
26,3,15,4,16,-12
26,3,16,5,21,-16
26,3,17,7,13,-6
26,3,18,6,12,-6
26,3,19,11,21,-10
26,3,20,16,32,-16
26,3,21,11,24,-13
26,3,22,9,12,-3
26,3,23,4,9,-5
26,3,24,10,9,1
26,3,25,7,24,-17
26,3,26,26,26,0
26,3,27,12,16,-4
26,3,28,5,11,-6
26,3,29,4,19,-15
26,3,30,6,16,-10
26,3,31,11,17,-6
26,3,32,16,34,-18
26,3,33,10,28,-18
26,3,34,3,24,-21
26,3,35,6,24,-18
26,3,36,6,14,-8
26,3,37,9,16,-7
26,3,38,10,26,-16
26,3,39,10,10,0
26,3,40,8,12,-4
26,3,41,10,18,-8
26,3,42,11,26,-15
26,3,43,6,24,-18
26,3,44,2,6,-4
26,3,45,4,8,-4
26,3,46,0,5,-5
26,3,47,7,16,-9
26,3,48,4,16,-12
26,3,49,5,17,-12
26,3,50,1,14,-13
26,3,51,7,32,-25
26,3,52,11,17,-6
26,3,53,14,22,-8
26,3,54,15,32,-17
26,3,55,5,22,-17
26,3,56,5,16,-11
26,3,57,11,20,-9
26,3,58,4,12,-8
26,3,59,5,13,-8
26,3,60,7,21,-14
26,3,61,13,22,-9
26,3,62,7,4,3
26,3,63,5,20,-15
26,3,64,7,24,-17
26,3,65,16,22,-6
26,3,66,9,22,-13
26,3,67,3,15,-12
26,3,68,16,27,-11
26,3,69,8,25,-17
26,3,70,10,21,-11
26,3,71,6,16,-10
26,3,72,13,17,-4
26,3,73,7,35,-28
26,3,74,20,14,6
26,3,75,9,19,-10
26,3,76,7,5,2
26,3,77,3,10,-7
26,3,78,15,21,-6
26,3,79,13,7,6
26,3,80,8,30,-22
26,3,81,5,19,-14
26,3,82,10,25,-15
26,3,83,9,11,-2
26,3,84,4,28,-24
26,3,85,8,32,-24
26,3,86,12,31,-19
26,3,87,4,15,-11
26,3,88,18,21,-3
26,3,89,4,13,-9
26,3,90,18,16,2
26,3,91,16,31,-15
26,3,92,8,17,-9
26,3,93,4,13,-9
26,3,94,8,21,-13
26,3,95,11,20,-9
26,3,96,10,10,0
26,3,97,3,10,-7
26,3,98,6,19,-13
26,3,99,12,22,-10
26,3,100,9,35,-26
26,3,101,12,18,-6
26,3,102,16,17,-1
26,3,103,8,31,-23
26,3,104,7,15,-8
26,3,105,3,8,-5
26,3,106,17,11,6
26,3,107,10,26,-16
26,3,108,3,29,-26
26,3,109,4,20,-16
26,3,110,10,29,-19
26,3,111,13,42,-29
26,3,112,7,22,-15
26,3,113,8,30,-22
26,3,114,13,20,-7
26,3,115,10,17,-7
26,3,116,10,36,-26
26,3,117,9,22,-13
26,3,118,10,18,-8
26,3,119,5,32,-27
26,3,120,12,7,5
26,3,121,5,22,-17
26,3,122,8,19,-11
26,3,123,5,31,-26
26,3,124,5,11,-6
26,3,125,12,13,-1
26,3,126,12,9,3
26,3,127,7,27,-20
26,3,128,2,10,-8
26,3,129,7,18,-11
26,3,130,8,31,-23
26,3,131,5,2,3
26,3,132,10,30,-20
26,3,133,8,23,-15
26,3,134,9,24,-15
26,3,135,10,16,-6
26,3,136,10,11,-1
26,3,137,6,21,-15
26,3,138,4,7,-3
26,3,139,6,19,-13
26,3,140,3,21,-18
26,3,141,15,27,-12
26,3,142,7,15,-8
26,3,143,4,24,-20
26,3,144,16,28,-12
26,3,145,11,12,-1
26,3,146,10,32,-22
26,3,147,8,16,-8
26,3,148,5,12,-7
26,3,149,8,29,-21
26,3,150,11,19,-8
26,3,151,15,16,-1
26,3,152,11,28,-17
26,3,153,10,22,-12
26,3,154,3,12,-9
26,3,155,10,22,-12
26,3,156,17,31,-14
26,3,157,9,17,-8
26,3,158,4,16,-12
26,3,159,8,32,-24
26,3,160,6,18,-12
26,3,161,8,17,-9
26,3,162,15,22,-7
26,3,163,3,13,-10
26,3,164,15,15,0
26,3,165,10,16,-6
26,3,166,9,21,-12
26,3,167,14,29,-15
26,3,168,14,19,-5
26,3,169,8,8,0
26,3,170,13,30,-17
26,3,171,2,20,-18
26,3,172,6,26,-20
26,3,173,9,11,-2
26,3,174,13,17,-4
26,3,175,13,19,-6
26,3,176,10,13,-3
26,3,177,11,25,-14
26,3,178,10,23,-13
26,3,179,4,16,-12
26,3,180,5,24,-19
26,3,181,8,12,-4
26,3,182,13,16,-3
26,3,183,17,27,-10
26,3,184,12,20,-8
26,3,185,2,8,-6
26,3,186,14,22,-8
26,3,187,6,14,-8
26,3,188,3,23,-20
26,3,189,10,13,-3
26,3,190,5,16,-11
26,3,191,8,31,-23
26,3,192,6,15,-9
26,3,193,0,6,-6
26,3,194,7,24,-17
26,3,195,5,17,-12
26,3,196,6,29,-23
26,3,197,6,41,-35
26,3,198,6,16,-10
26,3,199,7,18,-11
26,3,200,15,26,-11
26,3,201,4,30,-26
26,3,202,4,16,-12
26,3,203,20,28,-8
26,3,204,17,33,-16
26,3,205,9,22,-13
26,3,206,10,26,-16
26,3,207,5,22,-17
26,3,208,5,18,-13
26,3,209,9,21,-12
26,3,210,9,10,-1
26,3,211,14,25,-11
26,3,212,11,27,-16
26,3,213,5,14,-9
26,3,214,6,10,-4
26,3,215,4,22,-18
26,3,216,17,13,4
26,3,217,16,29,-13
26,3,218,8,15,-7
26,3,219,10,18,-8
26,3,220,10,19,-9
26,3,221,8,18,-10
26,3,222,8,15,-7
26,3,223,4,11,-7
26,3,224,8,22,-14
26,3,225,9,18,-9
26,3,226,7,11,-4
26,3,227,7,16,-9
26,3,228,9,25,-16
26,3,229,8,14,-6
26,3,230,5,10,-5
26,3,231,7,19,-12
26,3,232,12,25,-13
26,3,233,4,24,-20
26,3,234,12,19,-7
26,3,235,8,28,-20
26,3,236,6,31,-25
26,3,237,17,13,4
26,3,238,10,16,-6
26,3,239,13,20,-7
26,3,240,10,11,-1
26,3,241,6,13,-7
26,3,242,9,27,-18
26,3,243,5,18,-13
26,3,244,11,14,-3
26,3,245,10,37,-27
26,3,246,6,18,-12
26,3,247,6,12,-6
26,3,248,16,19,-3
26,3,249,12,22,-10
26,3,250,9,9,0
26,3,251,6,22,-16
26,3,252,19,17,2
26,3,253,7,20,-13
26,3,254,13,34,-21
26,3,255,11,33,-22
26,3,256,3,15,-12
26,3,257,11,17,-6
26,3,258,5,15,-10
26,3,259,8,29,-21
26,3,260,5,17,-12
26,3,261,3,17,-14
26,3,262,7,23,-16
26,3,263,10,33,-23
26,3,264,13,13,0
26,3,265,17,20,-3
26,3,266,2,25,-23
26,3,267,10,22,-12
26,3,268,8,13,-5
26,3,269,19,28,-9
26,3,270,18,31,-13
26,3,271,5,7,-2
26,3,272,10,20,-10
26,3,273,5,13,-8
26,3,274,10,27,-17
26,3,275,9,15,-6
26,3,276,12,27,-15
26,3,277,8,10,-2
26,3,278,13,42,-29
26,3,279,16,26,-10
26,3,280,11,35,-24
26,3,281,5,19,-14
26,3,282,4,20,-16
26,3,283,6,6,0
26,3,284,5,25,-20
26,3,285,5,23,-18
26,3,286,10,24,-14
26,3,287,11,25,-14
26,3,288,2,10,-8
26,3,289,12,37,-25
26,3,290,8,17,-9
26,3,291,7,22,-15
26,3,292,23,34,-11
26,3,293,8,21,-13
26,3,294,13,14,-1
26,3,295,6,22,-16
26,3,296,7,26,-19
26,3,297,5,42,-37
26,3,298,6,18,-12
26,3,299,5,22,-17
26,4,0,10,17,-7
26,4,1,10,17,-7
26,4,2,15,22,-7
26,4,3,12,18,-6
26,4,4,6,19,-13
26,4,5,14,21,-7
26,4,6,7,16,-9
26,4,7,11,28,-17
26,4,8,15,25,-10
26,4,9,6,9,-3
26,4,10,2,13,-11
26,4,11,8,30,-22
26,4,12,11,22,-11
26,4,13,3,17,-14
26,4,14,7,16,-9
26,4,15,3,27,-24
26,4,16,11,22,-11
26,4,17,4,11,-7
26,4,18,4,8,-4
26,4,19,7,18,-11
26,4,20,9,21,-12
26,4,21,9,20,-11
26,4,22,8,23,-15
26,4,23,11,20,-9
26,4,24,7,28,-21
26,4,25,7,20,-13
26,4,26,10,23,-13
26,4,27,16,24,-8
26,4,28,14,20,-6
26,4,29,8,23,-15
26,4,30,17,13,4
26,4,31,5,34,-29
26,4,32,10,20,-10
26,4,33,8,19,-11
26,4,34,4,18,-14
26,4,35,7,16,-9
26,4,36,5,25,-20
26,4,37,12,21,-9
26,4,38,15,33,-18
26,4,39,8,15,-7
26,4,40,6,16,-10
26,4,41,15,25,-10
26,4,42,3,23,-20
26,4,43,16,18,-2
26,4,44,11,22,-11
26,4,45,5,9,-4
26,4,46,7,24,-17
26,4,47,29,29,0
26,4,48,9,32,-23
26,4,49,6,17,-11
26,4,50,7,22,-15
26,4,51,4,20,-16
26,4,52,13,16,-3
26,4,53,13,24,-11
26,4,54,12,44,-32
26,4,55,18,23,-5
26,4,56,5,14,-9
26,4,57,12,15,-3
26,4,58,6,22,-16
26,4,59,5,15,-10
26,4,60,7,20,-13
26,4,61,7,14,-7
26,4,62,7,22,-15
26,4,63,7,17,-10
26,4,64,5,31,-26
26,4,65,4,7,-3
26,4,66,0,16,-16
26,4,67,6,21,-15
26,4,68,5,1,4
26,4,69,9,19,-10
26,4,70,8,8,0
26,4,71,6,29,-23
26,4,72,9,18,-9
26,4,73,13,21,-8
26,4,74,3,6,-3
26,4,75,5,9,-4
26,4,76,6,17,-11
26,4,77,9,20,-11
26,4,78,10,25,-15
26,4,79,11,12,-1
26,4,80,5,20,-15
26,4,81,13,19,-6
26,4,82,3,21,-18
26,4,83,7,26,-19
26,4,84,12,12,0
26,4,85,7,18,-11
26,4,86,9,25,-16
26,4,87,11,28,-17
26,4,88,4,24,-20
26,4,89,26,22,4
26,4,90,10,22,-12
26,4,91,15,30,-15
26,4,92,6,19,-13
26,4,93,4,11,-7
26,4,94,5,35,-30
26,4,95,14,11,3
26,4,96,5,15,-10
26,4,97,6,23,-17
26,4,98,5,18,-13
26,4,99,12,8,4
26,4,100,8,30,-22
26,4,101,9,7,2
26,4,102,10,33,-23
26,4,103,22,18,4
26,4,104,7,17,-10
26,4,105,7,8,-1
26,4,106,7,13,-6
26,4,107,6,14,-8
26,4,108,10,22,-12
26,4,109,9,19,-10
26,4,110,8,23,-15
26,4,111,6,21,-15
26,4,112,6,7,-1
26,4,113,10,20,-10
26,4,114,4,12,-8
26,4,115,19,21,-2
26,4,116,9,39,-30
26,4,117,26,25,1
26,4,118,9,23,-14
26,4,119,9,27,-18
26,4,120,2,17,-15
26,4,121,11,26,-15
26,4,122,8,15,-7
26,4,123,5,33,-28
26,4,124,12,26,-14
26,4,125,9,8,1
26,4,126,5,12,-7
26,4,127,11,16,-5
26,4,128,9,26,-17
26,4,129,10,28,-18
26,4,130,12,17,-5
26,4,131,3,24,-21
26,4,132,7,22,-15
26,4,133,11,13,-2
26,4,134,14,13,1
26,4,135,14,20,-6
26,4,136,12,24,-12
26,4,137,8,25,-17
26,4,138,12,23,-11
26,4,139,3,17,-14
26,4,140,7,18,-11
26,4,141,13,4,9
26,4,142,2,19,-17
26,4,143,12,23,-11
26,4,144,12,29,-17
26,4,145,12,38,-26
26,4,146,5,14,-9
26,4,147,4,16,-12
26,4,148,7,19,-12
26,4,149,1,5,-4
26,4,150,7,14,-7
26,4,151,5,28,-23
26,4,152,10,39,-29
26,4,153,6,21,-15
26,4,154,19,24,-5
26,4,155,11,10,1
26,4,156,17,28,-11
26,4,157,16,23,-7
26,4,158,14,19,-5
26,4,159,10,5,5
26,4,160,15,17,-2
26,4,161,3,11,-8
26,4,162,4,13,-9
26,4,163,3,20,-17
26,4,164,4,15,-11
26,4,165,15,19,-4
26,4,166,8,22,-14
26,4,167,3,15,-12
26,4,168,10,24,-14
26,4,169,12,22,-10
26,4,170,14,28,-14
26,4,171,12,33,-21
26,4,172,8,20,-12
26,4,173,4,18,-14
26,4,174,9,22,-13
26,4,175,13,21,-8
26,4,176,8,17,-9
26,4,177,7,21,-14
